,race,LSAT,UGPA,ZFYA,fairScore
3073,0,39.0,3.5,0.12,38.91366637980439
3074,0,31.0,3.3,-0.04,30.41726256161723
3075,0,37.0,2.9,0.15,36.757264183554916
3076,0,39.0,3.2,0.4,38.91366637980439
3077,0,32.0,3.3,0.17,32.489412194785075
3078,0,31.0,3.0,1.2,30.41726256161723
3079,0,34.0,2.8,-0.11,34.57730321089646
3080,0,33.0,3.8,1.81,32.489412194785075
3081,0,28.0,3.5,-1.21,28.36397895081746
3082,0,40.0,3.2,-0.26,41.130447198770625
3083,0,31.0,3.1,0.01,30.41726256161723
3084,0,33.0,3.0,-1.05,32.489412194785075
3085,0,32.0,3.7,0.17,32.489412194785075
3086,0,31.5,3.6,0.71,32.489412194785075
3087,0,34.0,3.1,0.22,34.57730321089646
3088,0,28.0,3.6,-1.38,28.36397895081746
3089,0,42.0,3.9,0.45,43.325316413348574
3090,0,33.0,3.0,0.08,32.489412194785075
3091,0,32.0,3.1,0.04,32.489412194785075
3092,0,31.0,3.4,0.23,30.41726256161723
3093,0,27.0,3.2,-0.7,26.35008146270513
3094,0,35.0,3.2,-0.46,34.57730321089646
3095,0,29.0,3.4,0.39,28.36397895081746
3096,0,33.0,3.0,-0.79,32.489412194785075
3097,0,39.0,3.9,0.59,38.91366637980439
3098,0,36.0,3.1,0.36,36.757264183554916
3099,0,33.0,3.1,0.05,32.489412194785075
3100,0,36.0,2.8,0.26,36.757264183554916
3101,0,35.0,3.0,-0.09,34.57730321089646
3102,0,39.0,3.1,0.57,38.91366637980439
3103,0,34.0,3.0,0.28,34.57730321089646
3104,0,31.0,3.6,-0.79,30.41726256161723
3105,0,30.5,3.7,-0.39,30.41726256161723
3106,0,30.0,2.5,-0.99,30.41726256161723
3107,0,35.0,2.8,-1.34,34.57730321089646
3108,0,29.0,3.5,0.94,28.36397895081746
3109,0,38.0,3.3,-0.36,38.91366637980439
3110,0,32.0,2.5,-0.67,32.489412194785075
3111,0,29.0,3.5,0.58,28.36397895081746
3112,0,34.0,3.0,-0.6,34.57730321089646
3113,0,28.0,3.1,-0.97,28.36397895081746
3114,0,24.0,3.8,-0.13,24.314810269694096
3115,0,27.0,3.9,-0.23,26.35008146270513
3116,0,30.0,3.0,-0.09,30.41726256161723
3117,0,34.0,3.1,-0.41,34.57730321089646
3118,0,37.0,3.4,2.71,36.757264183554916
3119,0,33.0,2.9,0.65,32.489412194785075
3120,0,32.0,3.0,-0.45,32.489412194785075
3121,0,28.0,3.6,-1.59,28.36397895081746
3122,0,36.0,2.5,-1.65,36.757264183554916
3123,0,32.0,3.2,0.54,32.489412194785075
3124,0,32.0,3.1,-0.15,32.489412194785075
3125,3,32.0,2.8,-1.11,33.544646013045195
3126,3,36.0,2.7,-0.68,37.54798150639539
3127,3,25.5,3.4,-0.91,27.220225239564655
3128,0,30.5,3.0,-1.62,30.41726256161723
3129,0,36.0,2.7,0.39,36.757264183554916
3130,0,36.0,3.5,1.02,36.757264183554916
3131,0,36.0,3.0,-1.33,36.757264183554916
3132,0,32.0,3.7,-0.22,32.489412194785075
3133,0,34.0,2.9,1.25,34.57730321089646
3134,0,45.0,4.0,1.04,45.28817965263296
3135,3,30.0,3.4,-0.26,31.433277896279797
3136,0,30.5,3.4,-1.27,30.41726256161723
3137,0,30.0,2.9,-1.04,30.41726256161723
3138,0,31.0,3.1,-0.31,30.41726256161723
3139,0,39.0,4.0,0.88,38.91366637980439
3140,0,32.0,3.8,-0.4,32.489412194785075
3141,0,33.0,3.1,0.92,32.489412194785075
3142,0,30.25,2.9,1.05,30.41726256161723
3143,0,29.0,3.5,-0.61,28.36397895081746
3144,0,34.0,3.1,-0.69,34.57730321089646
3145,0,27.0,3.3,1.81,26.35008146270513
3146,0,34.5,3.0,-0.03,34.57730321089646
3147,0,30.0,3.4,0.03,30.41726256161723
3148,0,32.0,3.2,-0.49,32.489412194785075
3149,0,32.0,3.7,0.55,32.489412194785075
3150,0,32.0,3.1,-0.76,32.489412194785075
3151,0,37.0,3.2,0.98,36.757264183554916
3152,0,29.25,3.0,-1.62,30.41726256161723
3153,0,32.0,2.9,-0.63,32.489412194785075
3154,0,35.0,3.4,0.33,34.57730321089646
3155,0,38.0,3.7,1.68,38.91366637980439
3156,4,36.0,2.8,-1.03,37.16422603751931
3157,0,38.0,3.3,0.58,38.91366637980439
3158,0,29.5,3.6,-0.26,30.41726256161723
3159,0,32.0,3.2,-0.76,32.489412194785075
3160,0,33.0,3.1,-0.45,32.489412194785075
3161,0,42.0,3.1,1.13,43.325316413348574
3162,0,34.0,3.1,-0.1,34.57730321089646
3163,0,36.0,2.6,-0.13,36.757264183554916
3164,0,34.0,2.8,-0.58,34.57730321089646
3165,0,39.0,4.0,1.73,38.91366637980439
3166,0,29.0,3.3,0.27,28.36397895081746
3167,0,33.5,2.6,-1.45,34.57730321089646
3168,0,38.0,3.8,-0.08,38.91366637980439
3169,0,37.0,2.9,1.14,36.757264183554916
3170,0,34.0,3.5,-0.26,34.57730321089646
3171,0,33.75,2.3,-0.5,34.57730321089646
3172,0,28.0,3.8,-1.14,28.36397895081746
3173,0,29.5,3.3,0.76,30.41726256161723
3174,0,35.0,2.6,0.37,34.57730321089646
3175,0,38.0,3.4,0.88,38.91366637980439
3176,0,28.0,3.5,0.81,28.36397895081746
3177,0,39.0,3.0,0.7,38.91366637980439
3178,0,36.0,3.8,0.88,36.757264183554916
3179,0,28.0,2.4,-0.59,28.36397895081746
3180,0,35.0,3.3,-0.47,34.57730321089646
3181,0,37.0,3.1,0.12,36.757264183554916
3182,0,33.0,3.7,-0.68,32.489412194785075
3183,0,32.0,3.3,-0.8,32.489412194785075
3184,0,33.0,3.1,1.33,32.489412194785075
3185,0,30.0,3.4,-1.33,30.41726256161723
3186,0,31.0,3.3,0.85,30.41726256161723
3187,0,36.0,2.9,1.41,36.757264183554916
3188,0,33.0,3.5,0.3,32.489412194785075
3189,0,32.0,3.5,-0.07,32.489412194785075
3190,0,32.0,3.5,-0.86,32.489412194785075
3191,0,28.0,3.9,2.37,28.36397895081746
3192,0,44.0,3.8,1.86,45.28817965263296
3193,0,33.0,3.1,-0.9,32.489412194785075
3194,0,36.0,4.1,2.21,36.757264183554916
3195,0,38.0,3.4,1.74,38.91366637980439
3196,5,31.0,3.0,-1.53,30.869172871534854
3197,0,32.0,3.3,0.26,32.489412194785075
3198,0,31.0,3.3,-0.89,30.41726256161723
3199,0,31.0,3.1,-0.53,30.41726256161723
3200,0,34.0,3.3,0.02,34.57730321089646
3201,0,38.0,3.8,1.98,38.91366637980439
3202,0,38.0,3.8,-0.51,38.91366637980439
3203,0,32.0,3.1,0.37,32.489412194785075
3204,0,26.5,3.2,-0.58,26.35008146270513
3205,0,33.0,3.5,0.98,32.489412194785075
3206,0,37.0,2.6,0.84,36.757264183554916
3207,0,37.0,3.3,-0.29,36.757264183554916
3208,0,35.0,3.0,-0.34,34.57730321089646
3209,0,36.0,3.7,-0.32,36.757264183554916
3210,2,30.5,2.7,-0.32,30.6935219105224
3211,0,39.0,3.0,-1.07,38.91366637980439
3212,0,31.0,4.0,0.08,30.41726256161723
3213,0,36.0,3.1,0.17,36.757264183554916
3214,0,38.0,3.7,2.24,38.91366637980439
3215,2,36.0,3.3,-0.07,36.970070962174326
3216,0,34.0,3.0,-0.56,34.57730321089646
3217,0,41.0,3.9,2.39,41.130447198770625
3218,0,33.5,3.3,-0.07,34.57730321089646
3219,4,41.0,2.8,0.42,41.36829409896348
3220,0,38.0,3.9,1.73,38.91366637980439
3221,0,39.0,3.7,2.55,38.91366637980439
3222,0,43.0,2.9,0.17,43.325316413348574
3223,0,30.0,3.3,-0.07,30.41726256161723
3224,2,23.0,3.8,-1.07,22.02536014055032
3225,0,32.5,3.5,-0.58,32.489412194785075
3226,0,40.0,3.4,-0.8,41.130447198770625
3227,0,39.0,3.2,0.17,38.91366637980439
3228,0,45.0,3.1,0.66,45.28817965263296
3229,0,35.0,3.2,1.15,34.57730321089646
3230,0,35.0,3.6,-0.98,34.57730321089646
3231,0,35.0,3.4,1.15,34.57730321089646
3232,0,40.0,3.4,0.02,41.130447198770625
3233,0,36.0,0.0,0.42,36.757264183554916
3234,0,35.0,3.7,-0.74,34.57730321089646
3235,2,36.0,3.5,0.17,36.970070962174326
3236,0,40.0,3.6,1.39,41.130447198770625
3237,0,39.0,3.4,-0.56,38.91366637980439
3238,0,38.0,3.0,-1.23,38.91366637980439
3239,0,39.0,3.4,0.17,38.91366637980439
3240,0,40.0,3.1,0.51,41.130447198770625
3241,0,38.0,3.5,-0.65,38.91366637980439
3242,0,42.0,3.3,1.08,43.325316413348574
3243,0,41.0,3.5,-0.16,41.130447198770625
3244,0,36.0,2.9,0.42,36.757264183554916
3245,2,30.0,3.3,-0.98,30.6935219105224
3246,5,35.0,2.9,-1.07,35.237166685298824
3247,0,35.5,3.2,-0.65,36.757264183554916
3248,3,41.0,2.8,-0.83,41.524024303598765
3249,4,29.0,3.2,-0.89,28.866026768202453
3250,0,43.0,2.9,1.08,43.325316413348574
3251,4,33.0,3.0,0.51,33.14032346612947
3252,0,38.0,3.6,0.02,38.91366637980439
3253,3,33.0,3.1,-0.89,33.544646013045195
3254,4,31.0,3.1,-1.31,31.00601438949191
3255,4,33.0,3.3,0.51,33.14032346612947
3256,0,39.0,2.8,0.02,38.91366637980439
3257,0,35.0,3.4,-1.07,34.57730321089646
3258,2,33.0,3.6,-0.07,32.913069434113176
3259,0,40.0,2.9,0.08,41.130447198770625
3260,0,33.5,3.7,0.17,34.57730321089646
3261,0,36.0,3.3,2.06,36.757264183554916
3262,0,37.0,3.3,1.17,36.757264183554916
3263,0,40.0,3.2,1.97,41.130447198770625
3264,0,42.0,3.5,-0.07,43.325316413348574
3265,0,33.0,3.3,-0.32,32.489412194785075
3266,0,30.0,3.3,1.39,30.41726256161723
3267,2,35.0,3.1,-0.8,35.0
3268,0,34.0,3.3,-1.56,34.57730321089646
3269,0,41.0,3.5,-0.16,41.130447198770625
3270,0,34.5,3.8,-0.65,34.57730321089646
3271,0,35.0,3.8,0.17,34.57730321089646
3272,2,40.0,3.5,0.91,41.0263556823405
3273,0,37.0,3.6,-0.56,36.757264183554916
3274,0,44.0,3.4,2.24,45.28817965263296
3275,0,35.5,3.6,-1.23,36.757264183554916
3276,0,29.5,3.6,0.17,30.41726256161723
3277,0,42.0,3.6,1.48,43.325316413348574
3278,0,38.0,3.5,-0.07,38.91366637980439
3279,0,35.0,2.4,1.57,34.57730321089646
3280,6,33.0,3.5,0.06,32.94760690169464
3281,0,41.0,3.4,-0.56,41.130447198770625
3282,6,35.0,3.4,-0.74,35.0
3283,0,41.0,3.2,-0.65,41.130447198770625
3284,0,39.0,3.4,2.39,38.91366637980439
3285,2,41.0,3.1,0.08,41.0263556823405
3286,2,42.0,3.1,1.08,43.244136321479594
3287,0,37.0,3.3,0.84,36.757264183554916
3288,0,31.0,3.5,0.66,30.41726256161723
3289,0,37.0,3.5,1.15,36.757264183554916
3290,3,31.0,2.6,-0.16,31.433277896279797
3291,0,33.0,3.1,0.17,32.489412194785075
3292,5,26.0,3.5,-0.07,26.63121471132672
3293,0,37.5,3.4,0.35,38.91366637980439
3294,0,42.0,3.2,0.66,43.325316413348574
3295,0,36.0,3.2,-0.56,36.757264183554916
3296,0,39.0,3.6,-0.4,38.91366637980439
3297,0,38.0,3.8,0.26,38.91366637980439
3298,5,41.0,2.6,-0.07,41.57179735976823
3299,0,37.0,3.4,-0.89,36.757264183554916
3300,2,41.0,3.0,0.26,41.0263556823405
3301,2,35.0,3.2,-0.07,35.0
3302,4,32.0,3.8,0.42,33.14032346612947
3303,0,37.0,3.4,0.26,36.757264183554916
3304,0,40.0,3.7,0.75,41.130447198770625
3305,0,38.0,3.5,-0.56,38.91366637980439
3306,0,33.5,3.3,-0.23,34.57730321089646
3307,4,40.0,2.7,0.75,41.36829409896348
3308,0,36.0,2.9,0.17,36.757264183554916
3309,0,38.0,3.3,0.66,38.91366637980439
3310,0,39.0,3.5,-0.49,38.91366637980439
3311,0,32.0,3.1,-1.07,32.489412194785075
3312,3,28.0,2.7,-0.07,29.368116621576966
3313,0,39.0,3.6,-0.32,38.91366637980439
3314,0,30.5,2.7,-0.32,30.41726256161723
3315,0,31.0,3.3,-1.31,30.41726256161723
3316,0,33.0,3.7,-0.32,32.489412194785075
3317,6,39.0,3.3,-0.07,39.16597205575577
3318,2,34.0,3.3,0.33,35.0
3319,0,39.0,0.0,-0.16,38.91366637980439
3320,0,37.0,3.3,-0.4,36.757264183554916
3321,0,39.0,4.0,2.88,38.91366637980439
3322,0,35.0,3.5,0.66,34.57730321089646
3323,0,40.0,3.3,2.06,41.130447198770625
3324,0,40.0,3.3,2.24,41.130447198770625
3325,3,26.0,2.8,-1.07,27.220225239564655
3326,5,36.0,2.6,-0.4,37.39385405475788
3327,3,39.0,2.5,-0.89,39.35429560808496
3328,5,33.0,3.1,-0.74,33.31462131150935
3329,2,36.0,3.3,0.82,36.970070962174326
3330,5,32.0,2.7,-1.31,33.31462131150935
3331,4,31.0,3.5,-0.8,31.00601438949191
3332,0,42.0,3.3,-0.16,43.325316413348574
3333,2,34.0,3.6,1.08,35.0
3334,0,36.5,3.6,0.66,36.757264183554916
3335,0,40.0,3.2,-0.07,41.130447198770625
3336,0,32.0,3.1,-0.32,32.489412194785075
3337,0,41.0,3.3,0.42,41.130447198770625
3338,0,37.0,3.5,2.48,36.757264183554916
3339,5,35.0,2.5,-0.98,35.237166685298824
3340,0,35.5,3.7,-0.4,36.757264183554916
3341,0,37.0,3.4,-0.56,36.757264183554916
3342,0,38.0,3.4,-0.56,38.91366637980439
3343,0,33.0,3.4,-1.23,32.489412194785075
3344,3,32.0,2.4,-0.65,33.544646013045195
3345,0,39.0,3.2,1.15,38.91366637980439
3346,0,35.0,4.0,-0.16,34.57730321089646
3347,2,29.0,3.5,0.51,28.499630728581234
3348,2,41.0,2.7,-0.56,41.0263556823405
3349,5,26.0,3.4,-0.4,26.63121471132672
3350,0,39.5,3.1,0.33,41.130447198770625
3351,0,34.0,3.9,0.89,34.57730321089646
3352,0,37.0,2.9,-1.78,36.757264183554916
3353,0,28.0,3.0,-0.76,28.36397895081746
3354,0,27.0,3.8,-0.05,26.35008146270513
3355,0,33.0,3.3,1.31,32.489412194785075
3356,0,30.0,3.6,0.51,30.41726256161723
3357,0,34.0,3.4,-0.59,34.57730321089646
3358,2,29.0,3.0,-1.56,28.499630728581234
3359,2,27.5,3.1,-0.18,28.499630728581234
3360,0,35.0,2.7,-0.56,34.57730321089646
3361,0,34.0,3.3,1.65,34.57730321089646
3362,0,39.0,3.1,0.38,38.91366637980439
3363,0,30.0,3.1,-0.42,30.41726256161723
3364,0,30.0,2.9,-0.2,30.41726256161723
3365,5,30.5,2.8,0.11,30.869172871534854
3366,3,26.0,2.3,-1.31,27.220225239564655
3367,0,33.0,3.7,1.2,32.489412194785075
3368,0,32.0,3.8,0.05,32.489412194785075
3369,0,37.0,2.4,0.89,36.757264183554916
3370,0,24.0,3.2,-0.69,24.314810269694096
3371,0,41.0,3.0,1.28,41.130447198770625
3372,3,28.0,2.9,-2.24,29.368116621576966
3373,2,36.0,2.8,-0.81,36.970070962174326
3374,0,40.0,3.0,-0.51,41.130447198770625
3375,0,31.0,2.9,0.8,30.41726256161723
3376,0,33.0,3.5,-1.07,32.489412194785075
3377,0,32.0,3.9,-0.88,32.489412194785075
3378,0,33.0,3.0,-0.76,32.489412194785075
3379,0,25.0,3.0,-1.48,24.314810269694096
3380,2,31.0,3.0,-0.29,30.6935219105224
3381,0,31.0,3.1,-0.1,30.41726256161723
3382,0,38.0,2.7,0.68,38.91366637980439
3383,6,35.0,2.9,0.14,35.0
3384,0,34.0,3.0,1.54,34.57730321089646
3385,0,39.0,3.1,1.06,38.91366637980439
3386,2,27.0,3.0,-0.64,26.493419086395843
3387,0,34.0,2.7,0.58,34.57730321089646
3388,0,34.0,3.7,0.09,34.57730321089646
3389,7,20.0,3.1,-1.44,20.674374231289917
3390,2,28.0,2.5,-1.2,28.499630728581234
3391,0,36.0,2.9,1.59,36.757264183554916
3392,3,30.0,3.0,0.04,31.433277896279797
3393,0,43.0,2.2,0.63,43.325316413348574
3394,0,31.0,3.6,-0.9,30.41726256161723
3395,0,33.0,3.5,-0.05,32.489412194785075
3396,0,30.0,3.4,0.68,30.41726256161723
3397,0,34.0,3.0,0.65,34.57730321089646
3398,0,32.5,3.3,-0.9,32.489412194785075
3399,0,31.0,3.3,1.16,30.41726256161723
3400,2,31.0,3.0,-0.93,30.6935219105224
3401,0,26.0,3.7,0.8,26.35008146270513
3402,2,37.0,2.1,0.36,36.970070962174326
3403,0,31.0,3.5,-0.18,30.41726256161723
3404,0,33.0,3.0,-0.37,32.489412194785075
3405,0,29.0,3.5,0.85,28.36397895081746
3406,5,30.0,3.3,-0.17,30.869172871534854
3407,0,32.0,3.5,1.06,32.489412194785075
3408,0,37.0,2.4,-0.12,36.757264183554916
3409,0,37.0,3.4,1.09,36.757264183554916
3410,0,27.75,2.9,0.16,28.36397895081746
3411,0,38.0,3.8,1.01,38.91366637980439
3412,0,37.0,3.3,1.14,36.757264183554916
3413,3,25.0,3.1,-0.68,25.203060752685662
3414,0,39.0,3.6,1.09,38.91366637980439
3415,0,38.0,3.7,-0.64,38.91366637980439
3416,0,22.0,2.6,1.31,22.28700774327646
3417,0,31.0,3.4,0.97,30.41726256161723
3418,0,30.5,3.0,1.65,30.41726256161723
3419,0,29.0,3.4,0.09,28.36397895081746
3420,0,31.0,3.5,-0.66,30.41726256161723
3421,0,42.0,2.7,1.45,43.325316413348574
3422,0,35.0,2.9,0.72,34.57730321089646
3423,3,18.0,2.7,-1.97,18.537056086017195
3424,0,36.0,3.2,0.29,36.757264183554916
3425,0,41.0,2.9,1.48,41.130447198770625
3426,0,44.0,3.2,-0.11,45.28817965263296
3427,0,37.0,3.5,0.92,36.757264183554916
3428,0,40.0,3.2,0.08,41.130447198770625
3429,0,35.0,3.4,-0.48,34.57730321089646
3430,0,42.0,3.0,0.55,43.325316413348574
3431,0,37.0,3.3,-1.83,36.757264183554916
3432,0,34.0,3.3,2.45,34.57730321089646
3433,0,38.0,3.5,-0.39,38.91366637980439
3434,0,39.0,3.4,0.36,38.91366637980439
3435,0,35.0,3.5,0.17,34.57730321089646
3436,0,39.0,3.0,-0.3,38.91366637980439
3437,0,39.0,3.0,-1.52,38.91366637980439
3438,0,47.0,2.2,-0.86,47.13221707128243
3439,0,44.0,2.9,0.92,45.28817965263296
3440,0,37.0,3.0,-0.3,36.757264183554916
3441,0,44.0,3.0,0.92,45.28817965263296
3442,0,36.0,3.8,-1.23,36.757264183554916
3443,0,35.0,3.6,-0.95,34.57730321089646
3444,0,37.0,3.1,0.64,36.757264183554916
3445,0,44.0,2.6,0.26,45.28817965263296
3446,0,39.0,2.9,-0.11,38.91366637980439
3447,0,35.5,3.9,1.01,36.757264183554916
3448,0,35.5,3.7,0.45,36.757264183554916
3449,0,38.0,3.0,-0.77,38.91366637980439
3450,0,38.0,3.3,-0.48,38.91366637980439
3451,0,40.0,2.9,1.51,41.130447198770625
3452,0,38.0,3.0,0.45,38.91366637980439
3453,0,42.0,3.6,0.08,43.325316413348574
3454,0,34.0,2.8,0.36,34.57730321089646
3455,0,40.0,2.9,0.36,41.130447198770625
3456,0,42.0,2.7,-0.67,43.325316413348574
3457,0,41.0,2.9,0.73,41.130447198770625
3458,0,39.0,3.4,-0.77,38.91366637980439
3459,3,26.0,3.3,-0.48,27.220225239564655
3460,0,37.0,3.4,-0.39,36.757264183554916
3461,0,40.0,3.1,2.54,41.130447198770625
3462,0,39.0,3.2,-0.11,38.91366637980439
3463,0,41.0,3.3,2.45,41.130447198770625
3464,0,41.5,3.2,-0.58,43.325316413348574
3465,0,41.0,3.2,-1.52,41.130447198770625
3466,0,41.0,2.4,-0.02,41.130447198770625
3467,0,36.0,3.0,0.36,36.757264183554916
3468,0,38.0,3.3,-0.02,38.91366637980439
3469,0,36.5,3.2,-0.77,36.757264183554916
3470,0,41.0,3.1,-0.58,41.130447198770625
3471,0,38.0,2.8,-1.73,38.91366637980439
3472,2,34.5,3.8,-0.67,35.0
3473,0,40.0,3.2,0.17,41.130447198770625
3474,0,42.0,2.9,-0.58,43.325316413348574
3475,0,38.0,3.9,-0.48,38.91366637980439
3476,0,35.0,3.6,0.92,34.57730321089646
3477,0,41.0,2.7,-1.14,41.130447198770625
3478,0,39.0,3.6,1.3,38.91366637980439
3479,0,39.0,3.2,0.55,38.91366637980439
3480,6,38.0,3.0,-1.64,39.16597205575577
3481,0,39.0,3.9,0.73,38.91366637980439
3482,5,42.0,3.0,-0.67,43.86312219364807
3483,0,40.0,3.1,-1.23,41.130447198770625
3484,0,34.5,3.1,-0.95,34.57730321089646
3485,0,39.0,3.6,-0.3,38.91366637980439
3486,0,40.0,3.3,1.7,41.130447198770625
3487,0,38.5,3.3,-0.02,38.91366637980439
3488,0,31.0,3.6,-1.64,30.41726256161723
3489,0,42.0,2.8,1.42,43.325316413348574
3490,0,40.0,3.3,0.83,41.130447198770625
3491,2,31.0,3.0,-1.05,30.6935219105224
3492,0,36.5,2.6,-0.58,36.757264183554916
3493,0,36.0,2.9,1.98,36.757264183554916
3494,0,39.0,3.5,0.17,38.91366637980439
3495,0,43.0,3.0,-0.2,43.325316413348574
3496,0,39.0,3.0,0.73,38.91366637980439
3497,0,40.0,2.9,1.61,41.130447198770625
3498,6,32.0,3.4,-0.11,32.94760690169464
3499,0,39.0,3.0,1.97,38.91366637980439
3500,0,40.0,3.3,1.48,41.130447198770625
3501,0,40.0,3.2,-0.58,41.130447198770625
3502,0,39.0,3.5,2.36,38.91366637980439
3503,0,39.0,3.4,1.61,38.91366637980439
3504,0,39.0,2.9,-1.14,38.91366637980439
3505,0,40.0,3.2,-0.2,41.130447198770625
3506,0,28.5,3.2,-1.64,28.36397895081746
3507,0,37.0,3.3,1.89,36.757264183554916
3508,0,38.0,3.3,0.36,38.91366637980439
3509,0,38.0,3.4,-0.67,38.91366637980439
3510,0,37.5,3.3,1.2,38.91366637980439
3511,0,40.0,3.4,0.26,41.130447198770625
3512,0,39.0,3.0,-1.64,38.91366637980439
3513,0,39.0,3.4,0.55,38.91366637980439
3514,0,41.0,3.2,-0.02,41.130447198770625
3515,0,36.0,2.9,0.08,36.757264183554916
3516,6,38.5,3.4,-1.92,39.16597205575577
3517,0,36.0,3.4,-0.58,36.757264183554916
3518,0,40.0,2.8,-0.48,41.130447198770625
3519,0,40.0,2.6,-0.39,41.130447198770625
3520,0,41.0,3.4,0.83,41.130447198770625
3521,6,39.0,2.8,-0.97,39.16597205575577
3522,0,38.0,3.0,-0.95,38.91366637980439
3523,0,38.0,2.7,-1.33,38.91366637980439
3524,0,39.0,3.0,0.36,38.91366637980439
3525,0,38.0,2.8,-1.14,38.91366637980439
3526,0,39.0,3.2,-0.2,38.91366637980439
3527,0,38.0,3.1,0.45,38.91366637980439
3528,0,39.0,3.0,0.73,38.91366637980439
3529,0,40.0,3.3,-0.95,41.130447198770625
3530,0,38.0,3.0,-1.23,38.91366637980439
3531,0,38.0,3.6,0.36,38.91366637980439
3532,0,36.0,2.9,0.45,36.757264183554916
3533,0,43.0,2.7,1.2,43.325316413348574
3534,0,37.5,3.8,0.92,38.91366637980439
3535,0,37.0,3.9,-1.42,36.757264183554916
3536,0,39.0,3.2,-0.39,38.91366637980439
3537,2,33.5,2.9,-0.58,35.0
3538,0,38.0,3.0,-1.23,38.91366637980439
3539,0,35.0,3.3,-1.23,34.57730321089646
3540,0,39.0,3.7,1.42,38.91366637980439
3541,0,40.0,3.0,-0.11,41.130447198770625
3542,4,36.0,2.9,0.08,37.16422603751931
3543,0,36.5,2.7,-0.58,36.757264183554916
3544,0,43.0,2.9,1.01,43.325316413348574
3545,0,39.0,2.9,-0.95,38.91366637980439
3546,0,38.0,2.7,-0.67,38.91366637980439
3547,0,37.5,3.1,-0.39,38.91366637980439
3548,0,45.0,2.9,0.92,45.28817965263296
3549,0,41.0,2.6,-0.3,41.130447198770625
3550,0,37.0,3.1,-0.58,36.757264183554916
3551,0,38.0,3.2,-0.77,38.91366637980439
3552,0,38.0,3.0,0.73,38.91366637980439
3553,0,37.0,3.3,0.45,36.757264183554916
3554,0,34.5,3.1,-1.83,34.57730321089646
3555,0,37.0,3.1,-0.86,36.757264183554916
3556,0,47.0,3.0,1.89,47.13221707128243
3557,0,41.0,2.8,-0.2,41.130447198770625
3558,0,35.0,3.7,-0.48,34.57730321089646
3559,0,42.0,3.8,-0.86,43.325316413348574
3560,0,38.0,2.9,-1.73,38.91366637980439
3561,0,33.0,3.4,-0.02,32.489412194785075
3562,0,37.0,3.3,0.73,36.757264183554916
3563,0,44.0,3.0,1.61,45.28817965263296
3564,0,38.0,3.8,-0.11,38.91366637980439
3565,0,41.0,3.1,1.11,41.130447198770625
3566,0,38.0,3.5,-1.05,38.91366637980439
3567,0,35.0,3.0,-0.95,34.57730321089646
3568,0,36.0,3.5,0.26,36.757264183554916
3569,0,47.0,2.8,0.92,47.13221707128243
3570,0,36.0,3.8,-0.77,36.757264183554916
3571,0,37.0,3.4,-0.39,36.757264183554916
3572,0,36.0,4.1,1.01,36.757264183554916
3573,0,43.0,2.8,1.42,43.325316413348574
3574,0,43.0,2.8,1.2,43.325316413348574
3575,0,37.0,3.2,-0.02,36.757264183554916
3576,0,39.0,2.9,0.17,38.91366637980439
3577,0,38.0,3.2,-0.2,38.91366637980439
3578,0,37.0,3.2,0.17,36.757264183554916
3579,0,37.0,3.2,-0.11,36.757264183554916
3580,0,38.0,2.9,0.17,38.91366637980439
3581,0,38.0,3.1,-0.48,38.91366637980439
3582,0,38.0,3.4,-1.83,38.91366637980439
3583,0,35.5,3.2,-0.67,36.757264183554916
3584,0,36.0,3.3,-0.48,36.757264183554916
3585,0,40.0,3.1,-0.11,41.130447198770625
3586,0,43.0,3.8,1.11,43.325316413348574
3587,0,34.0,3.5,-0.2,34.57730321089646
3588,0,38.0,3.0,0.92,38.91366637980439
3589,3,31.0,2.2,0.18,31.433277896279797
3590,3,27.0,2.3,-0.25,27.220225239564655
3591,3,26.5,1.8,-0.58,27.220225239564655
3592,7,36.0,2.7,0.11,37.0
3593,3,21.0,2.9,-0.05,20.782417822839324
3594,0,23.0,2.4,-0.98,22.28700774327646
3595,3,31.0,1.8,0.95,31.433277896279797
3596,3,25.0,2.4,-0.25,25.203060752685662
3597,0,27.0,3.3,0.24,26.35008146270513
3598,0,26.25,2.3,-0.84,26.35008146270513
3599,3,27.0,2.9,-0.58,27.220225239564655
3600,0,27.0,3.2,-0.37,26.35008146270513
3601,3,17.5,2.5,-0.6,18.537056086017195
3602,0,26.75,2.2,1.24,26.35008146270513
3603,0,30.0,2.8,-0.52,30.41726256161723
3604,3,24.0,3.0,-1.22,25.203060752685662
3605,0,29.0,3.4,0.78,28.36397895081746
3606,0,29.0,2.5,-0.73,28.36397895081746
3607,0,36.0,2.2,0.26,36.757264183554916
3608,0,30.0,2.2,-0.43,30.41726256161723
3609,3,31.0,2.6,1.95,31.433277896279797
3610,0,31.0,2.7,0.31,30.41726256161723
3611,3,24.0,2.1,-0.2,25.203060752685662
3612,3,22.0,2.5,-0.6,22.950996334913793
3613,6,21.5,2.2,-0.61,23.340309229296437
3614,0,33.0,2.3,0.67,32.489412194785075
3615,0,21.5,2.6,-0.07,22.28700774327646
3616,0,30.0,2.7,0.92,30.41726256161723
3617,2,28.0,2.5,0.29,28.499630728581234
3618,3,17.0,3.0,-0.68,16.531027263174536
3619,0,31.0,3.0,0.93,30.41726256161723
3620,0,27.0,2.9,0.32,26.35008146270513
