race,LSAT,UGPA,ZFYA,uuid
0,29.0,3.0,-0.37,33922880285326378207214551991191088885
0,40.0,3.9,1.03,326000259497545038490639438081548185639
0,42.0,2.9,0.27,298292423875224125646332783571788283748
0,44.0,3.3,0.71,227127456527408965310894398502811159076
0,41.0,3.7,1.17,163058180050070581150733777554377096673
0,36.0,3.1,0.94,109103786701168308028411553148290015257
0,37.0,3.5,0.82,7589447527598876332072440468647202360
0,44.0,3.7,0.81,251794545974659401369617415260895272099
0,39.0,3.3,1.34,152278115597926094088110626160125438075
0,36.0,3.0,0.58,330585810273256471714003816196856128337
0,36.0,3.3,0.29,268878969276190909473516355887493856393
0,39.0,3.0,-0.01,156706047123084025162821730687666296945
3,31.0,3.4,-0.58,125432342031177490105869540827177154242
0,39.0,3.3,1.03,67999702191638831737097218172815857112
0,38.0,3.6,-0.51,90334196957740088945249313004073609411
0,37.0,3.2,-1.15,198032382037126274819807367546670427771
0,37.0,3.6,0.81,96746869191937240395881443345862319688
0,38.0,3.0,-0.79,4070527531581211188823148290387742979
0,37.0,3.2,-0.51,293177775498614843706431847072506853454
0,43.0,2.5,-0.81,73123574572226428675195730921651701239
0,40.0,2.4,-0.31,271401979012588946817022076801506860817
0,38.0,3.2,1.92,64660897209949367753586926687791090064
0,32.0,2.6,-0.66,94083554684312989632816888629800516564
0,33.0,3.1,-0.52,92328767727248115264018482092279408253
0,30.0,3.2,-0.46,58728640259752232282003933571973173861
0,29.5,3.1,-1.46,202915050176636225281053467418959775300
6,38.0,3.1,0.96,112859705958962611052930050475832598732
0,40.0,2.9,0.36,189626360061725711943493309156161305961
0,37.0,2.8,-0.76,309696854511459880259199156470567363482
0,36.5,2.4,-0.33,151764509636522183370729232537612099197
3,25.0,3.7,-0.23,22950154683799796846643960107638658563
0,33.5,2.6,-1.07,31206240263595951288868191586393492069
0,34.0,2.4,-0.76,150496472808194322229594257573656012413
0,36.0,3.3,0.83,22257328632444241045061254139841403356
0,31.0,3.6,0.51,319352144507334902042143284848946033358
0,38.0,2.7,-0.52,227326697777908408611188097023459606203
5,37.0,3.8,0.22,278655812076401665968843444831502124046
0,32.0,3.2,-0.52,198011351796733732234071324509420128958
4,31.0,3.1,-1.01,321799378680569587867453745651638193264
0,31.0,3.1,-0.13,312717100755874690798860724684569750140
0,32.0,3.0,-0.07,94539514264261197909378921137058222412
0,26.0,3.3,0.07,81774782851311043480433273757860167252
0,40.0,3.6,0.89,173935992524345874091240024493828655123
0,36.0,3.2,0.65,61769848573384893625032917679697280890
7,29.5,2.0,-1.13,52152006189331236926967753858321949148
0,38.0,2.4,-0.42,120907004334869896707012114109882977563
0,39.0,3.4,1.94,305190641670731518865281926428333465908
0,34.5,2.6,0.3,154372979043383039207823825031005429220
0,39.0,2.8,0.3,134787945627365364842572083148089715546
0,39.0,2.7,-0.17,122446902740061728712275918350592655275
0,40.0,2.9,-0.05,8614567466934533009607141601152646543
0,35.5,3.2,0.32,52071832492073868039453513113122211025
0,38.0,2.9,-0.36,168363164533812569220116865218919519337
0,39.0,3.4,0.26,296917611970006620967931929849212982309
0,38.0,3.0,1.24,123667599727453081860248129104385007855
0,40.0,2.9,0.4,53055598733853104584491372263073051507
0,45.0,3.9,2.08,293122273374247766956753833493843308620
0,39.0,2.7,2.0,273169345978372696717614812526646204521
0,35.0,2.7,1.08,103212275847311639035794854376046291821
2,35.0,2.6,0.57,51499510765766891182165655516993537001
0,38.0,3.0,0.34,252896045214574925751576968519523817136
0,32.5,3.5,-0.31,88972619579439518354953237069565637434
0,38.0,2.8,-0.79,1509136040089740654031625149649906188
0,41.5,2.3,0.44,283423934475206212207586990171422270384
2,26.0,3.4,0.34,179149025403635685235119731266810972190
5,22.5,2.9,-2.06,134162787956365349065994872180346440405
0,32.0,2.4,-0.79,19236956878169311961714048896662790217
0,33.0,3.6,0.96,254979034897163237663613029805230323670
0,35.0,2.6,-0.76,253030300557247046477280344798192207955
0,40.0,3.6,0.28,183074532613350242682586901476571135271
0,38.0,3.1,1.67,228917178634666499232026765952890748629
0,37.0,2.8,1.02,298898272085282255970083450982728871145
0,19.0,2.2,-1.03,74805995911803974921785989583149934231
0,38.0,2.5,-1.12,306747238481805193202820039925259303208
0,37.0,2.5,1.36,112453772244189439411127730659853506881
0,33.0,2.8,-0.16,154294001105765044247205770544553833787
0,33.5,2.7,2.32,86404593711410800481004881672248927762
0,34.0,2.5,-0.07,314573951627667254934328958558996152165
0,32.0,2.4,-0.47,11821532083043601934697341376757017578
0,31.0,2.7,-0.56,252557251543608654447336962904798755514
0,30.0,2.3,1.3,5118160833135918819979568497661680130
0,29.5,2.2,0.1,173382299831354227377742277122803951908
0,33.5,2.4,-0.43,146323830620261415345991679053999361356
0,33.0,3.0,0.04,82285316846442470833941491106843980890
0,31.5,2.6,-0.96,147376102560276385514451354751076224919
0,34.5,2.4,-0.61,222586770435489383738879107701505127265
0,33.0,3.3,-0.94,288944355017870089815840799706981750681
0,30.0,3.3,0.48,246344792672978921348238313749914634060
0,38.0,2.6,0.72,54275219586386501526400385937225859893
0,40.0,2.3,0.59,255770101029209491343984949228589524713
0,39.0,2.5,0.24,269323077361095324787243477862519934112
0,36.0,2.4,-1.12,67836375302520890168753222685239292264
3,23.0,3.1,-1.74,217179779862324476079714750103788127524
0,34.0,3.8,1.36,106740567987427387673962126085278122901
0,30.5,3.3,-0.83,35011967344230609809552347065026517578
0,35.0,3.1,1.67,214847393507309029895159624731694537263
0,36.0,3.0,0.48,174739770536162335136601631847140916305
0,45.0,2.3,2.76,21157780393631210928779592602031698865
0,39.0,2.7,0.59,81926701942671408865752844232173146457
0,39.0,2.0,-1.16,306619225499139714431995332251661061417
0,33.0,2.7,-0.56,146989703440057042975049409055023265721
0,34.0,2.6,-0.7,305447586324616720613613526421832163665
0,34.0,2.6,0.9,231888516330154877607899959869501797456
3,28.0,2.1,-1.32,243464934706419864180724188133627518380
0,34.0,3.0,0.01,116162545478526263674552247280779769306
0,34.0,3.1,0.19,15953292632606688121338390893530903742
0,31.0,2.8,-0.63,37281941058666075778836763537096543862
0,35.0,2.8,0.48,330978143139555640310007814592568658353
0,34.0,2.9,-0.41,81413876608112686355981961964809116079
0,31.0,3.4,-1.09,167789563781384926424314845313400484468
0,41.0,2.4,1.05,209818013801626808472301747852165097810
0,35.0,2.6,2.43,321084474892725908928489817281146834300
0,25.75,3.1,0.15,4089011210961461380868338322708263648
0,27.25,2.8,-0.16,41062457436171905158076737742548033802
0,35.0,2.8,-0.03,102758615631102235469000099857009764405
0,42.0,2.1,0.59,324633750090720012793824351768138724138
0,35.5,2.1,-0.32,266615920052344407319980062487161103990
0,34.5,2.8,1.03,258203866008134177347202147264765137412
0,33.0,2.8,0.83,165872843647439134183017432732813240942
0,34.0,2.8,1.32,306613972569230470591471482063286462106
0,34.5,2.8,0.46,225546046393685360219562423162746457033
0,36.0,3.0,1.67,100078946710477145949772725481485911917
0,36.0,2.3,0.77,313465368907113912406282126846400770175
0,35.0,2.6,0.63,70098701873029128071226232513475308893
0,34.0,2.4,-0.1,164864217572252280704948548494069199055
0,34.0,3.6,0.37,134072693353524049287048749134564243588
0,32.0,2.5,-0.52,109021681969670356989914953197436306928
3,22.0,2.7,-0.76,271418967810042270959098354147148271643
3,23.0,2.7,-0.81,157416436613613011937613788369314553129
0,39.0,3.1,-1.14,209692989898194388598873567392851719843
0,35.0,2.9,-1.23,140083994485518682003840288495464567571
0,35.0,2.7,-0.58,332196032546143261768747439966281799560
0,37.0,3.2,-0.87,75513776668586917414935727137823930899
0,26.0,3.1,-0.58,171723587178226029595047672939180473804
0,28.0,3.2,-1.25,219488789904211266033965054790472068728
0,31.0,3.8,0.88,22542578008565082338409318682636017543
0,40.0,3.2,0.55,160107298562244981060283844001429623218
0,37.0,3.0,0.1,260660160936042356856902815714614408160
0,33.0,2.7,-0.23,323521072455329935956604652539763384470
0,37.0,2.9,1.65,169339820077235646793992799400517115799
0,33.5,2.5,-0.01,192944580969779294110320495968508367157
0,30.5,2.7,0.39,152554097156417202948246131763490459611
0,35.0,3.4,0.98,51317520361638109110690945131787649425
0,33.0,3.6,0.88,248172276737614286646600971513609881291
0,41.0,3.0,-0.33,90662578335406341845581900778800733522
0,37.0,3.2,-0.65,94481547339509439102276927605564229028
0,38.0,3.4,0.81,130912504239825011709074519497152906687
0,43.0,3.6,2.03,229343463220831651061433438013894320637
0,32.0,3.5,1.05,57722095214389943101481538715537082767
0,45.0,3.3,1.13,269790016902129642177896813778478800838
0,45.0,3.1,-0.09,41249865185119920163253327862045845005
0,37.0,2.6,-0.72,31216784632860252320427670282046933642
0,34.0,3.4,-0.72,108405345592279345680201147405888008663
0,41.0,3.7,0.74,200959100730772840742482764620285513925
0,39.0,2.7,-0.82,146300895128255065097939112379599280388
0,40.0,3.6,1.13,48394747989389071084533358652966963061
0,40.0,3.1,1.86,80652531712096236138273061457141696561
0,33.0,3.3,-0.48,97002121270759918147007682168926697490
0,30.5,3.6,0.15,87616650115161142627028073373236900634
0,37.0,3.4,-0.09,309793136322031114400824697700828088528
0,22.0,3.5,-0.97,305780618526264655819500786170008795913
0,39.0,3.7,0.88,224587093588199788585635849579219568139
1,26.0,2.1,-1.62,165755240584969192102683109700768800958
0,41.0,3.5,0.25,265482419772101883523388501241944947029
0,35.0,3.0,-1.14,213892272302352908265033364877315171035
0,40.0,3.4,-1.7,29703486142429617218156360351589234636
4,38.0,2.6,-0.41,59102703143764996346819697833198842351
0,34.0,3.7,0.08,55170856387926664169190552970169204247
0,41.0,3.5,0.08,136147543249603989766056778804817930383
0,37.0,3.1,-0.48,104511192737918885069738382133562569426
0,35.0,3.3,-1.06,206893516039075653268243465893434815327
0,37.5,2.8,-0.82,128951019856192899068115762170166638837
0,37.0,3.5,1.3,196038776040034218108598799472022400911
1,31.0,3.6,-0.58,234219334754159507972217443777084442268
0,42.0,3.7,0.74,141425971283736747144474664559008569525
0,44.0,2.6,0.66,90231247774556012541478269808289659421
0,35.0,3.2,-1.14,59793964735447103184940715813036354471
0,30.0,3.1,-0.58,60572040923370031790133292907924100924
0,39.0,3.3,0.4,196338661844601537543741344569750173981
0,34.0,3.4,-0.89,253379186712828333253309680239418911049
0,42.0,3.8,0.57,231455051095872689316092697917395142710
0,33.0,3.1,-0.24,287148855923263620931575436052265897985
0,34.5,3.6,0.25,49828692260908102571419547454292039597
0,40.0,3.3,0.49,102156794774171693289456622884606139023
0,37.0,3.0,0.4,300183746709165345621506604831466867540
0,34.0,3.2,0.08,183119824351952929232039434665502755272
0,35.0,3.4,0.81,70550769025253404629690394663644200127
0,31.0,3.9,-0.48,13937133707434673686131783192982150024
0,37.0,3.2,0.64,131035503984468418937726059393025142628
0,39.0,3.7,0.74,7673429911356090370695192587323940368
0,37.0,3.3,0.32,71994848076398296023852534536364461627
0,40.0,3.2,0.25,64215479408813020294667419002706089573
0,38.0,3.3,-0.09,5238437863204285744175275978365088547
0,39.0,3.2,-0.09,267601450739947064295076664139357321442
0,28.0,3.6,0.49,39874597204997724709836871034642516357
0,27.0,3.7,-1.87,301018421048621921516772759097660915685
0,31.0,3.4,0.01,135013186377243362668036408226906717987
0,42.0,2.8,0.81,268453950929400942528477568439659217812
0,34.0,3.1,0.01,248830438703337446593529489586119623878
0,37.0,3.2,-0.82,232543871141080468701223497690622787967
0,34.0,3.7,-0.58,325806326765249859064668518645176602779
0,39.0,3.2,0.01,197053103267651834701734410125695473173
0,31.0,3.4,0.49,22566995881079880635734247451599051358
3,36.0,2.8,-0.97,263242857872887020720789869797351137044
0,29.0,3.6,-0.82,68793230849676506517441691191823355784
0,40.0,3.2,1.71,109103585027239478945382190314345649287
0,34.0,3.5,-0.16,318579449659514026096316416852635543698
0,38.0,3.6,1.47,46982957815624409916728909828911739431
0,36.0,3.1,-0.33,221024301161081548613860043148180675602
0,42.0,3.1,1.54,314586491661919203874685224651660966570
0,38.0,3.6,0.15,285062506935366623454006487382612048347
0,39.0,3.9,1.3,172700255365687025352892451240239963103
0,37.0,2.7,-0.91,289092530416374284403052625378305524445
4,37.0,3.1,1.27,73593296454583948547976270393217732781
0,37.0,2.9,0.93,9233365978294925024256723167168480718
0,38.0,2.8,-0.74,307071256912255036514443943309046323239
0,37.0,3.6,-0.23,47701291674637509687842856535737318354
0,33.0,2.4,-0.17,340116323862042521254284151085182890054
0,33.0,3.6,-0.56,140655409551822217293888075954312321136
0,36.0,2.6,-0.91,154149959053104693916817088023401115103
0,37.0,3.5,0.49,13097526136982248639023734723004015173
0,37.0,3.5,1.89,115515058034795037843061158668277584749
0,40.0,3.4,0.72,19600560629871976605033513978937351984
0,38.0,3.0,0.92,68302500036972696925330862921462925000
0,34.5,2.9,-0.17,118511093825226587222860292022822798681
0,43.0,3.6,0.18,76108675182278161315313537954913932227
0,36.0,3.3,-0.08,13076846136739958743295228300478368562
0,39.0,3.9,2.43,18041383933257452722699368525660738012
0,36.0,2.4,0.06,22288572310133032169668700821770611800
0,44.0,2.5,1.52,83913663816224362954607951872105209033
0,39.0,3.6,0.62,268251366639764585731575741453105024530
0,35.0,3.0,-0.39,114722768625210963112064409949910135102
0,33.0,3.4,-0.13,332374642578356168529680416186635017570
0,41.0,3.1,0.74,275294626449084028519548281421107135047
0,35.5,3.4,-0.19,17687013874975706386237435960524225533
0,37.0,3.1,0.0,96827413593738876976390192002314181200
0,37.0,3.2,1.11,232845714139181419734358077262158131425
0,38.0,3.1,-0.95,41594910230335681492601472367561462384
0,36.0,3.3,0.7,103535454888506657322335537397492215622
0,28.5,2.5,-0.76,112263997203763298319146091225839941326
0,33.0,3.5,0.29,34582389920035060719983080710243159833
0,37.0,2.9,-1.2,217373966897767986694415657196975412511
0,34.0,3.7,-0.23,326420457524815332424395395376973271320
0,39.0,3.4,1.27,217132857063450866705552622734298574079
0,42.0,3.2,-0.02,223082117962690703585969592823662437366
0,39.0,3.3,-0.11,85554297328839432310292852846537707938
0,35.0,3.1,0.31,322972035114402321936815690613849911011
0,35.0,3.1,0.99,215736288094346819078329364703959010948
0,37.5,3.1,-0.27,197623709921317544564568280981418420971
0,32.25,3.0,-0.43,91554458064852652930586913714358235808
0,36.25,2.5,-1.22,98129868917808657575918760506117582476
2,33.0,2.7,-0.39,316570654489863607115872102056222284585
0,35.0,3.1,-0.7,265704541023082296804695984487924531101
0,37.0,3.6,0.58,64373390166289341074883174874193141402
0,38.0,3.7,1.21,10321540217857763001510460994016686480
0,36.5,3.2,-0.41,218511218325400629776933862734379916787
0,40.0,2.5,-1.3,138860175397817190711603662760289027378
0,36.0,3.5,-0.74,214938999809855356426842996715925719663
6,36.0,3.3,-0.54,145964160837012071029833113446201637514
0,36.0,3.8,1.61,49062008442687800991795566037894601973
0,35.0,3.5,-0.41,242742013850601742888707443852339596171
0,39.0,2.8,0.43,284676629747780186783552080225605684515
0,38.0,3.2,-0.72,82924527156036331488349075532010502270
0,38.0,3.0,0.51,78613169446985293895631968606823317780
0,24.0,3.5,-0.08,180851194515593359392365924781140257681
0,29.5,3.4,-1.44,1346455441897708692929358098463425162
0,36.0,2.5,-0.91,248450746636605348665950188090242059709
0,33.0,3.2,0.68,100142240282211639863408022946200086638
0,36.0,3.6,-0.6,47441829413044383527715248967402725009
0,35.0,3.4,-0.6,54071685281430599399040647962093450395
0,38.0,2.6,-0.1,325606183668320847248899840260561965717
0,43.0,4.0,2.0,171689847982921555096967940396305938439
0,37.0,2.8,-0.33,261276887875353067460163556297327943369
0,35.0,3.4,-0.23,317220496112032347424611229442069687238
5,34.0,2.7,0.27,2659911432333351917486922838121473823
0,39.0,3.0,-1.05,35068941285606633890050124891069867971
0,33.0,2.8,-0.72,91441484158803745966753481469954395236
0,36.0,3.0,1.21,260565501781524299221794567251233910498
0,30.5,3.7,0.64,73449930244702646123586535258656269702
0,34.5,2.7,-1.34,96011023165966707815652325094856781419
0,42.0,3.0,-0.46,313415958293892607209335314860624885484
0,34.0,2.4,-1.11,126529472573699518383518961429627093482
0,34.0,3.1,-0.7,235391377994239471078146835091186943656
0,35.0,3.3,0.0,173051838195693613804179282836739537274
0,36.0,2.7,-1.38,204769093567149870328194770753838113977
0,47.0,3.5,0.52,33678618038876451174030113217718973031
0,40.0,3.6,1.76,142036477737505481792810945482842559540
0,44.0,3.9,-0.24,229085996083075993769758853257187928814
3,29.0,3.3,-1.34,57788519429874668962272949244177593419
0,45.0,3.9,0.46,64607941488408960967959784522983388638
0,42.0,3.6,-0.88,160406027958721471862012872323227762884
0,38.0,3.7,0.14,240022059924052512578218351144437728435
3,42.0,3.7,-0.73,248434571364472550084370795776556106559
3,27.0,3.6,-3.05,268736959359493890502112866468360006960
3,28.5,3.4,-2.87,72818211351443987722962089536841530836
7,33.0,3.9,0.19,302299083998596601478013813194752014402
0,44.0,3.7,1.15,14689652714299264827883031418606193305
0,47.0,3.3,0.83,120058441793823941776769025254383678878
0,42.0,3.9,-1.08,222563853657457705710833902913288031960
0,48.0,3.4,0.21,119944937992396317964292100272916390973
0,48.0,3.4,0.88,74619205795431268233194713235081375419
3,31.0,3.0,-1.16,82672055153843861442608677536684031489
0,46.0,4.0,0.56,81573163739418077445357319524970287539
3,37.0,3.3,-0.3,42616263575787642570854569327923819123
0,45.0,3.7,-0.69,180224013218350720958995226081957696706
0,44.0,3.7,0.35,47927719483242602297125034652775011875
2,48.0,3.8,1.5,52844612487364154472916195057502837768
0,43.0,3.6,-0.43,101106392789816323802553481593844852308
0,42.0,3.4,0.99,79850950686146512771249021583033080251
0,40.0,3.5,-1.27,254090384464219340096999582698330566335
2,41.0,3.7,-0.35,213707069909438810801015968468027494999
0,45.0,3.5,1.1,244850979322035830289492321385542635667
0,38.0,3.8,-1.06,191888024638131770996971260688229657742
