,sex,LSAT,UGPA,ZFYA,fairScore
5187,1,31.5,2.9,0.33,32.921753595657464
5188,1,34.0,2.8,-0.31,35.17017203352973
5189,0,32.0,2.6,0.11,32.017492169171646
5190,1,31.0,3.6,0.33,30.853478459995404
5191,0,31.5,3.5,1.1,32.017492169171646
5192,0,31.0,3.0,1.24,29.843534062096946
5193,1,32.0,3.1,2.02,32.921753595657464
5194,0,34.0,2.5,0.89,34.207678710157104
5195,0,23.0,3.1,-0.87,21.551964612425838
5196,1,24.0,3.3,-0.73,24.76502944831482
5197,1,20.0,2.5,-0.8,20.582534916487617
5198,0,35.5,2.7,1.17,36.41346478420596
5199,0,36.0,2.8,0.25,36.41346478420596
5200,0,38.0,2.7,-0.17,38.59153295217082
5201,0,33.0,3.1,0.61,32.017492169171646
5202,0,41.0,2.9,-0.59,40.721656787614336
5203,1,29.0,3.4,-0.03,28.813945574957486
5204,0,33.0,3.2,-0.03,32.017492169171646
5205,0,39.0,3.0,-0.56,38.59153295217082
5206,1,33.0,2.9,-0.89,32.921753595657464
5207,0,45.0,2.7,-1.01,45.23413352842084
5208,0,44.0,3.6,0.46,45.23413352842084
5209,0,45.0,3.8,-0.54,45.23413352842084
5210,0,36.0,2.7,-0.39,36.41346478420596
5211,0,37.0,3.6,-0.02,36.41346478420596
5212,1,42.0,3.5,-1.84,43.892828873340214
5213,0,43.0,3.1,0.03,43.19111506898679
5214,1,45.0,3.6,0.36,45.97197194861029
5215,0,38.0,3.6,0.57,38.59153295217082
5216,0,39.0,2.4,-1.37,38.59153295217082
5217,0,38.0,3.7,0.55,38.59153295217082
5218,1,42.0,3.9,0.5,43.892828873340214
5219,1,41.0,3.8,1.75,41.67656281304559
5220,0,42.0,3.7,1.9,43.19111506898679
5221,1,40.0,3.8,0.57,41.67656281304559
5222,1,44.0,3.7,0.8,45.97197194861029
5223,1,39.0,4.0,-1.26,39.50881179099064
5224,0,44.0,3.5,-0.78,45.23413352842084
5225,1,33.0,3.5,-1.47,32.921753595657464
5226,1,41.0,3.8,0.42,41.67656281304559
5227,1,40.0,3.8,0.23,41.67656281304559
5228,1,39.0,3.6,0.27,39.50881179099064
5229,1,32.0,3.3,-2.76,32.921753595657464
5230,0,41.0,3.3,-0.08,40.721656787614336
5231,1,44.0,3.4,-0.62,45.97197194861029
5232,1,35.0,3.4,-2.2,35.17017203352973
5233,0,39.0,3.7,-0.31,38.59153295217082
5234,1,42.0,3.8,-0.56,43.892828873340214
5235,1,39.0,3.2,-1.3,39.50881179099064
5236,0,44.0,3.7,-0.08,45.23413352842084
5237,1,45.0,3.8,1.09,45.97197194861029
5238,1,41.0,3.4,-0.27,41.67656281304559
5239,0,46.0,2.6,-0.93,47.09820080732016
5240,0,45.0,3.4,0.17,45.23413352842084
5241,0,39.0,3.7,1.09,38.59153295217082
5242,0,42.0,3.8,0.94,43.19111506898679
5243,0,41.0,3.3,0.48,40.721656787614336
5244,0,47.0,3.5,1.44,47.09820080732016
5245,0,40.0,3.7,-1.37,40.721656787614336
5246,0,39.0,3.4,-0.43,38.59153295217082
5247,0,46.0,3.6,0.61,47.09820080732016
5248,1,28.5,3.6,-0.41,28.813945574957486
5249,1,35.5,3.7,0.15,37.365151536881505
5250,1,37.0,3.9,-0.14,37.365151536881505
5251,1,44.0,3.6,-0.25,45.97197194861029
5252,0,41.0,3.6,0.01,40.721656787614336
5253,0,42.0,3.9,0.73,43.19111506898679
5254,0,47.0,3.4,1.92,47.09820080732016
5255,0,38.0,3.4,-0.64,38.59153295217082
5256,0,48.0,3.7,1.77,49.0
5257,0,48.0,3.7,0.03,49.0
5258,0,38.0,3.0,-0.52,38.59153295217082
5259,1,41.0,2.9,-0.64,41.67656281304559
5260,0,46.0,3.3,0.79,47.09820080732016
5261,0,41.0,3.6,-0.25,40.721656787614336
5262,1,42.0,3.5,0.55,43.892828873340214
5263,0,44.0,3.7,-0.76,45.23413352842084
5264,1,43.0,3.9,1.21,43.892828873340214
5265,1,41.0,3.5,1.19,41.67656281304559
5266,1,27.0,3.2,-2.01,26.764884964683947
5267,0,44.0,3.3,-0.49,45.23413352842084
5268,0,30.0,3.1,-1.2,29.843534062096946
5269,1,37.0,3.6,-0.56,37.365151536881505
5270,1,40.0,3.7,-0.6,41.67656281304559
5271,1,47.0,3.5,0.57,47.613943188290406
5272,0,39.0,3.7,-0.27,38.59153295217082
5273,0,38.0,3.5,1.21,38.59153295217082
5274,0,41.0,3.5,-0.14,40.721656787614336
5275,1,39.0,3.1,-1.01,39.50881179099064
5276,0,43.0,3.7,0.48,43.19111506898679
5277,0,48.0,3.3,1.02,49.0
5278,1,41.0,4.0,1.09,41.67656281304559
5279,0,41.0,3.7,-0.04,40.721656787614336
5280,0,46.0,3.4,0.63,47.09820080732016
5281,0,44.0,3.8,1.21,45.23413352842084
5282,0,39.0,3.9,1.42,38.59153295217082
5283,0,42.0,3.6,1.54,43.19111506898679
5284,0,39.0,4.0,0.32,38.59153295217082
5285,1,33.0,3.2,-0.93,32.921753595657464
5286,1,38.0,3.2,-0.95,39.50881179099064
5287,1,43.0,3.6,-0.99,43.892828873340214
5288,0,43.5,3.0,1.36,45.23413352842084
5289,0,45.0,3.1,0.84,45.23413352842084
5290,0,39.0,3.4,1.29,38.59153295217082
5291,0,43.0,2.5,-0.74,43.19111506898679
5292,1,44.0,3.8,1.36,45.97197194861029
5293,0,40.0,3.7,0.09,40.721656787614336
5294,0,48.0,3.4,0.4,49.0
5295,0,41.0,3.2,-0.24,40.721656787614336
5296,0,32.0,3.4,-1.1,32.017492169171646
5297,0,47.0,3.6,0.61,47.09820080732016
5298,1,41.0,3.6,0.59,41.67656281304559
5299,1,44.0,3.6,1.13,45.97197194861029
5300,0,44.0,3.4,-1.06,45.23413352842084
5301,0,48.0,3.5,0.61,49.0
5302,1,39.0,3.7,-1.1,39.50881179099064
5303,0,46.0,3.5,-0.02,47.09820080732016
5304,0,44.0,3.8,1.17,45.23413352842084
5305,0,35.0,3.5,0.69,34.207678710157104
5306,0,42.0,3.7,0.61,43.19111506898679
5307,0,44.0,3.3,1.23,45.23413352842084
5308,0,40.5,3.8,1.52,40.721656787614336
5309,0,42.0,3.8,1.73,43.19111506898679
5310,0,44.0,3.6,0.48,45.23413352842084
5311,1,46.0,3.6,1.86,47.613943188290406
5312,1,45.0,3.3,0.86,45.97197194861029
5313,0,37.0,2.9,-0.29,36.41346478420596
5314,1,43.0,3.6,0.32,43.892828873340214
5315,1,37.0,3.8,-0.6,37.365151536881505
5316,1,41.0,3.7,1.83,41.67656281304559
5317,1,39.0,3.3,0.52,39.50881179099064
5318,0,39.0,3.2,-0.49,38.59153295217082
5319,0,42.0,3.6,-0.22,43.19111506898679
5320,0,40.0,3.6,-0.35,40.721656787614336
5321,0,48.0,3.1,1.48,49.0
5322,0,44.0,3.6,0.84,45.23413352842084
5323,1,45.0,3.5,0.9,45.97197194861029
5324,0,41.0,3.7,0.27,40.721656787614336
5325,1,42.0,3.9,-0.18,43.892828873340214
5326,0,44.0,3.8,0.86,45.23413352842084
5327,1,38.0,2.8,-1.84,39.50881179099064
5328,0,38.0,3.4,-1.57,38.59153295217082
5329,1,39.0,3.6,-1.16,39.50881179099064
5330,0,48.0,3.8,0.44,49.0
5331,1,47.0,3.7,1.73,47.613943188290406
5332,1,45.0,3.6,0.5,45.97197194861029
5333,1,42.0,3.6,-0.95,43.892828873340214
5334,0,44.0,3.3,0.75,45.23413352842084
5335,0,43.0,3.7,0.0,43.19111506898679
5336,0,43.0,3.3,0.19,43.19111506898679
5337,1,33.0,3.1,-1.37,32.921753595657464
5338,0,39.0,3.6,-1.06,38.59153295217082
5339,1,36.0,2.9,-0.49,37.365151536881505
5340,1,32.0,3.2,-1.03,32.921753595657464
5341,0,43.0,3.5,0.67,43.19111506898679
5342,0,40.0,3.0,-0.97,40.721656787614336
5343,0,37.0,3.8,-0.02,36.41346478420596
5344,0,41.0,3.3,0.44,40.721656787614336
5345,0,38.0,3.8,1.65,38.59153295217082
5346,1,37.0,3.5,-0.83,37.365151536881505
5347,1,40.0,3.1,-1.03,41.67656281304559
5348,1,42.0,3.5,-1.64,43.892828873340214
5349,1,42.0,3.9,0.88,43.892828873340214
5350,1,41.0,3.6,-0.43,41.67656281304559
5351,1,35.0,3.2,-2.2,35.17017203352973
5352,0,41.0,3.9,0.8,40.721656787614336
5353,0,40.0,3.9,-0.54,40.721656787614336
5354,1,40.0,3.6,-0.79,41.67656281304559
5355,1,35.0,4.0,-0.37,35.17017203352973
5356,1,46.0,3.7,-1.93,47.613943188290406
5357,0,41.0,3.5,-2.24,40.721656787614336
5358,0,38.0,3.7,-1.58,38.59153295217082
5359,1,43.0,3.5,-0.66,43.892828873340214
5360,1,39.0,3.8,0.15,39.50881179099064
5361,0,40.0,3.3,-0.95,40.721656787614336
5362,1,42.0,3.9,0.17,43.892828873340214
5363,1,43.0,3.5,-1.14,43.892828873340214
5364,1,39.0,3.7,-0.25,39.50881179099064
5365,0,46.0,3.2,0.5,47.09820080732016
5366,1,41.0,3.6,-1.37,41.67656281304559
5367,0,42.0,3.5,0.88,43.19111506898679
5368,1,33.0,3.8,-1.7,32.921753595657464
5369,1,38.0,3.6,0.5,39.50881179099064
5370,1,48.0,3.4,0.27,49.0
5371,0,43.0,3.7,2.19,43.19111506898679
5372,1,40.0,3.8,-0.89,41.67656281304559
5373,0,31.0,3.5,0.05,29.843534062096946
5374,0,41.0,3.2,-1.08,40.721656787614336
5375,1,40.0,3.7,-1.22,41.67656281304559
5376,1,35.0,3.8,-1.22,35.17017203352973
5377,1,36.0,3.6,-0.31,37.365151536881505
5378,1,38.0,3.7,-0.54,39.50881179099064
5379,0,43.0,3.4,-0.06,43.19111506898679
5380,0,39.0,3.5,-0.45,38.59153295217082
5381,1,42.0,3.3,-0.24,43.892828873340214
5382,0,42.0,3.7,0.34,43.19111506898679
5383,0,40.0,3.9,0.44,40.721656787614336
5384,1,44.0,3.7,0.0,45.97197194861029
5385,1,43.0,3.3,0.92,43.892828873340214
5386,0,41.0,3.4,-0.68,40.721656787614336
5387,0,41.0,3.5,0.59,40.721656787614336
5388,1,38.0,3.0,-1.3,39.50881179099064
5389,0,37.0,2.5,-1.45,36.41346478420596
5390,0,47.0,3.8,1.27,47.09820080732016
5391,0,43.0,3.7,1.13,43.19111506898679
5392,1,41.0,3.6,0.9,41.67656281304559
5393,1,47.0,3.5,1.88,47.613943188290406
5394,1,44.0,3.7,1.63,45.97197194861029
5395,0,45.0,3.6,-1.51,45.23413352842084
5396,0,40.0,3.7,-1.05,40.721656787614336
5397,1,41.0,3.9,0.23,41.67656281304559
5398,1,43.0,3.6,1.31,43.892828873340214
5399,1,41.0,3.0,-0.37,41.67656281304559
5400,0,46.0,3.6,-1.72,47.09820080732016
5401,1,36.0,3.4,0.01,37.365151536881505
5402,0,40.0,3.5,0.36,40.721656787614336
5403,0,35.0,2.8,-0.51,34.207678710157104
5404,0,44.0,3.5,1.07,45.23413352842084
5405,0,35.0,3.4,-1.72,34.207678710157104
5406,1,42.0,3.7,0.34,43.892828873340214
5407,0,43.0,2.9,-0.02,43.19111506898679
5408,0,36.0,3.0,0.86,36.41346478420596
5409,1,42.0,3.6,0.4,43.892828873340214
5410,0,41.0,3.8,-0.04,40.721656787614336
5411,0,41.0,3.6,-0.47,40.721656787614336
5412,1,33.0,3.5,1.25,32.921753595657464
5413,0,45.0,3.2,-0.18,45.23413352842084
5414,0,44.0,3.2,1.06,45.23413352842084
5415,0,41.5,3.6,0.75,43.19111506898679
5416,1,42.0,3.8,1.71,43.892828873340214
5417,0,46.0,3.7,1.23,47.09820080732016
5418,0,48.0,3.3,-0.06,49.0
5419,0,44.0,2.2,-0.45,45.23413352842084
5420,1,45.0,3.3,1.0,45.97197194861029
5421,0,39.0,3.4,0.4,38.59153295217082
5422,0,44.0,2.7,-1.03,45.23413352842084
5423,1,45.0,3.6,1.04,45.97197194861029
5424,0,39.0,3.9,0.36,38.59153295217082
5425,0,47.0,3.5,1.63,47.09820080732016
5426,0,39.0,3.4,0.54,38.59153295217082
5427,0,46.0,3.5,0.94,47.09820080732016
5428,0,40.5,3.7,0.4,40.721656787614336
5429,0,41.0,3.3,0.38,40.721656787614336
5430,0,42.0,3.2,0.82,43.19111506898679
5431,1,34.0,3.1,-0.24,35.17017203352973
5432,1,41.0,3.0,-1.22,41.67656281304559
5433,1,42.5,3.6,0.94,43.892828873340214
5434,1,40.0,3.7,0.61,41.67656281304559
5435,1,45.0,3.8,-0.89,45.97197194861029
5436,1,40.0,4.0,-0.08,41.67656281304559
5437,0,42.0,3.5,0.13,43.19111506898679
5438,0,38.0,3.8,-0.52,38.59153295217082
5439,0,39.0,3.6,0.4,38.59153295217082
5440,0,48.0,3.5,1.48,49.0
5441,0,44.0,3.9,0.44,45.23413352842084
5442,1,40.0,3.5,-0.56,41.67656281304559
5443,1,40.0,3.7,-0.83,41.67656281304559
5444,0,44.0,3.1,1.4,45.23413352842084
5445,0,44.0,3.6,0.75,45.23413352842084
5446,0,42.0,2.6,-0.1,43.19111506898679
5447,1,37.0,3.3,-0.45,37.365151536881505
5448,0,43.0,3.5,0.52,43.19111506898679
5449,1,39.0,3.5,0.03,39.50881179099064
5450,0,44.0,3.6,1.38,45.23413352842084
5451,1,42.0,3.5,-0.24,43.892828873340214
5452,1,48.0,3.5,0.4,49.0
5453,0,44.0,4.0,0.4,45.23413352842084
5454,0,46.0,3.6,-0.29,47.09820080732016
5455,0,45.0,3.1,-0.37,45.23413352842084
5456,1,40.0,3.7,0.27,41.67656281304559
5457,1,43.0,3.6,1.11,43.892828873340214
5458,1,45.0,3.9,1.58,45.97197194861029
5459,0,40.0,3.7,0.67,40.721656787614336
5460,0,44.0,3.5,-0.6,45.23413352842084
5461,1,43.0,3.3,-2.2,43.892828873340214
5462,0,48.0,3.3,0.48,49.0
5463,1,44.0,3.6,-0.62,45.97197194861029
5464,1,45.0,3.6,-0.95,45.97197194861029
5465,0,40.0,3.4,1.0,40.721656787614336
5466,1,42.0,3.3,-0.24,43.892828873340214
5467,0,41.0,3.6,1.67,40.721656787614336
5468,1,44.0,3.6,0.07,45.97197194861029
5469,0,46.0,3.4,1.85,47.09820080732016
5470,1,43.0,3.2,-0.22,43.892828873340214
5471,0,41.0,3.7,0.34,40.721656787614336
5472,0,37.0,3.5,-0.35,36.41346478420596
5473,0,35.0,3.5,-1.3,34.207678710157104
5474,1,34.0,2.6,-1.78,35.17017203352973
5475,1,46.0,3.2,0.32,47.613943188290406
5476,1,36.0,3.0,-0.47,37.365151536881505
5477,0,40.0,3.9,0.54,40.721656787614336
5478,0,41.0,3.1,-1.28,40.721656787614336
5479,1,39.5,4.0,0.9,41.67656281304559
5480,0,46.0,3.0,1.36,47.09820080732016
5481,1,46.0,3.7,1.92,47.613943188290406
5482,1,42.0,3.7,1.83,43.892828873340214
5483,0,37.0,3.9,1.48,36.41346478420596
5484,0,45.0,3.1,0.8,45.23413352842084
5485,0,40.0,3.5,1.21,40.721656787614336
5486,1,37.5,3.7,-0.85,39.50881179099064
5487,1,43.0,3.2,-1.74,43.892828873340214
5488,0,45.0,3.6,0.19,45.23413352842084
5489,0,35.5,3.5,-0.74,36.41346478420596
5490,1,34.0,3.8,0.38,35.17017203352973
5491,0,41.0,3.5,0.46,40.721656787614336
5492,0,45.0,3.4,0.96,45.23413352842084
5493,0,45.0,3.5,0.15,45.23413352842084
5494,0,47.0,3.5,-1.2,47.09820080732016
5495,0,37.0,4.0,0.21,36.41346478420596
5496,1,41.0,3.8,-0.47,41.67656281304559
5497,1,44.0,2.8,1.63,45.97197194861029
5498,0,45.0,3.0,-1.03,45.23413352842084
5499,1,42.0,3.8,0.11,43.892828873340214
5500,1,45.0,3.8,0.36,45.97197194861029
5501,0,39.0,3.9,-0.72,38.59153295217082
5502,0,36.0,3.0,-2.14,36.41346478420596
5503,0,44.0,4.0,1.15,45.23413352842084
5504,0,44.0,3.4,-0.12,45.23413352842084
5505,1,45.0,3.2,0.84,45.97197194861029
5506,1,44.0,3.4,-0.2,45.97197194861029
5507,0,38.0,3.2,0.01,38.59153295217082
5508,0,48.0,3.5,0.77,49.0
5509,1,46.0,3.9,0.15,47.613943188290406
5510,1,42.0,3.0,-0.89,43.892828873340214
5511,0,43.0,3.7,-0.1,43.19111506898679
5512,0,44.0,3.8,-0.99,45.23413352842084
5513,0,33.0,3.7,-2.3,32.017492169171646
5514,1,46.0,3.5,-1.16,47.613943188290406
5515,1,38.0,3.3,-0.95,39.50881179099064
5516,1,40.0,3.6,-0.87,41.67656281304559
5517,1,45.0,3.3,-1.12,45.97197194861029
5518,1,46.0,3.4,0.79,47.613943188290406
5519,1,36.0,3.6,-1.2,37.365151536881505
5520,0,42.0,3.6,-0.02,43.19111506898679
5521,0,38.0,3.5,-0.27,38.59153295217082
5522,0,40.0,3.9,0.98,40.721656787614336
5523,0,46.0,3.6,0.65,47.09820080732016
5524,1,35.0,3.2,-1.1,35.17017203352973
5525,0,36.0,3.3,-0.22,36.41346478420596
5526,1,35.0,3.1,-0.08,35.17017203352973
5527,1,42.0,3.5,-1.99,43.892828873340214
5528,1,45.0,3.7,0.15,45.97197194861029
5529,0,42.0,3.4,-0.52,43.19111506898679
5530,1,38.0,3.4,-0.87,39.50881179099064
5531,1,46.0,3.8,0.75,47.613943188290406
5532,0,40.0,3.9,-1.08,40.721656787614336
5533,1,42.0,4.0,0.11,43.892828873340214
5534,0,43.0,3.1,0.27,43.19111506898679
5535,0,41.5,3.8,1.13,43.19111506898679
5536,0,40.0,3.8,-0.41,40.721656787614336
5537,0,48.0,3.8,1.21,49.0
5538,0,36.0,3.9,1.77,36.41346478420596
5539,0,41.0,3.8,0.07,40.721656787614336
5540,0,44.0,3.1,0.32,45.23413352842084
5541,0,48.0,3.3,1.15,49.0
5542,1,39.5,3.6,-0.89,41.67656281304559
5543,1,39.0,3.8,-0.14,39.50881179099064
5544,0,44.0,3.7,1.21,45.23413352842084
5545,0,41.0,3.4,-0.95,40.721656787614336
5546,0,45.0,3.7,-0.47,45.23413352842084
5547,0,45.0,3.9,-0.18,45.23413352842084
5548,1,41.0,3.6,-0.68,41.67656281304559
5549,1,39.0,3.8,1.25,39.50881179099064
5550,0,40.0,3.7,-0.04,40.721656787614336
5551,0,36.0,3.3,-0.84,36.41346478420596
5552,0,30.0,3.1,0.75,29.843534062096946
5553,1,34.0,3.6,0.61,35.17017203352973
5554,1,35.0,3.1,0.14,35.17017203352973
5555,0,36.0,3.0,0.61,36.41346478420596
5556,1,34.0,2.9,-1.01,35.17017203352973
5557,0,37.0,3.0,0.88,36.41346478420596
5558,1,33.0,3.3,1.51,32.921753595657464
5559,0,37.0,3.0,1.07,36.41346478420596
5560,0,32.0,3.3,1.78,32.017492169171646
5561,1,35.0,3.4,1.1,35.17017203352973
5562,1,35.0,2.7,0.88,35.17017203352973
5563,1,33.0,3.0,0.07,32.921753595657464
5564,1,29.5,3.1,-1.28,30.853478459995404
5565,0,23.0,3.1,-0.47,21.551964612425838
5566,1,36.0,2.9,1.34,37.365151536881505
5567,0,33.0,3.1,1.19,32.017492169171646
5568,1,37.0,3.1,-0.59,37.365151536881505
5569,0,33.0,3.6,2.39,32.017492169171646
5570,1,35.0,3.1,0.17,35.17017203352973
5571,0,36.5,2.4,1.15,36.41346478420596
5572,0,30.0,2.7,-0.84,29.843534062096946
5573,1,30.0,2.9,-0.54,30.853478459995404
5574,1,32.0,3.0,-0.42,32.921753595657464
5575,1,30.0,3.2,-0.05,30.853478459995404
5576,1,36.0,3.1,0.61,37.365151536881505
5577,1,37.0,3.1,-0.86,37.365151536881505
5578,0,31.0,3.3,-0.2,29.843534062096946
5579,1,27.0,3.4,-1.84,26.764884964683947
5580,0,34.0,2.6,0.39,34.207678710157104
5581,0,32.0,2.3,2.32,32.017492169171646
5582,1,39.0,2.5,1.15,39.50881179099064
5583,0,38.0,2.9,0.9,38.59153295217082
5584,0,37.0,3.1,2.0,36.41346478420596
5585,0,35.5,2.3,-0.3,36.41346478420596
5586,0,32.5,3.2,1.41,32.017492169171646
5587,1,36.0,2.5,0.41,37.365151536881505
5588,1,30.0,3.7,0.34,30.853478459995404
5589,1,39.0,2.1,-1.84,39.50881179099064
5590,0,35.0,2.3,-0.64,34.207678710157104
5591,1,35.0,2.9,-0.86,35.17017203352973
5592,0,35.0,3.3,1.76,34.207678710157104
5593,0,40.0,2.5,0.29,40.721656787614336
5594,1,37.0,2.7,1.49,37.365151536881505
5595,0,34.0,2.9,-0.59,34.207678710157104
5596,0,37.0,3.0,0.39,36.41346478420596
5597,0,36.0,2.7,0.29,36.41346478420596
5598,1,41.0,2.6,-0.64,41.67656281304559
5599,0,32.0,3.1,-0.37,32.017492169171646
5600,0,42.0,3.6,1.51,43.19111506898679
5601,0,40.0,2.5,0.09,40.721656787614336
5602,0,39.0,3.0,0.02,38.59153295217082
5603,0,37.0,2.9,-0.32,36.41346478420596
5604,0,36.0,2.3,-0.1,36.41346478420596
5605,1,37.0,2.9,1.51,37.365151536881505
5606,0,31.5,2.2,-0.45,32.017492169171646
5607,0,34.0,3.3,0.12,34.207678710157104
5608,0,39.0,2.9,2.03,38.59153295217082
5609,1,36.5,3.0,0.7,37.365151536881505
5610,1,34.0,3.3,-0.47,35.17017203352973
5611,0,36.0,2.7,0.07,36.41346478420596
5612,1,35.5,3.1,0.24,37.365151536881505
5613,0,31.0,3.2,0.24,29.843534062096946
5614,0,29.0,3.5,0.7,27.650038935489906
5615,1,33.5,3.4,-1.06,35.17017203352973
5616,0,39.0,2.8,-0.42,38.59153295217082
5617,1,38.0,3.1,1.56,39.50881179099064
5618,0,38.0,2.4,0.88,38.59153295217082
5619,0,33.0,2.3,-0.35,32.017492169171646
5620,0,37.0,2.6,-0.15,36.41346478420596
5621,0,34.0,3.1,0.07,34.207678710157104
5622,0,38.0,3.7,1.34,38.59153295217082
5623,0,37.0,2.6,0.36,36.41346478420596
5624,1,35.0,3.3,-0.01,35.17017203352973
5625,0,35.0,2.5,-1.23,34.207678710157104
5626,0,31.0,3.5,-0.37,29.843534062096946
5627,1,33.5,2.4,-0.37,35.17017203352973
5628,1,35.0,3.0,0.17,35.17017203352973
5629,0,38.0,2.5,1.76,38.59153295217082
5630,0,21.5,3.0,-0.37,21.551964612425838
5631,1,35.0,2.3,-0.5,35.17017203352973
5632,0,36.0,2.5,-1.5,36.41346478420596
5633,0,32.0,3.7,1.07,32.017492169171646
5634,0,35.0,3.0,-0.72,34.207678710157104
5635,1,30.0,3.1,-1.4,30.853478459995404
5636,0,31.0,2.7,0.07,29.843534062096946
5637,0,35.0,3.0,0.88,34.207678710157104
5638,1,34.0,3.5,1.07,35.17017203352973
5639,0,35.0,2.5,0.53,34.207678710157104
5640,1,40.0,2.7,1.34,41.67656281304559
5641,0,36.0,2.5,0.07,36.41346478420596
5642,1,28.0,3.5,-0.81,28.813945574957486
5643,0,36.0,2.6,0.39,36.41346478420596
5644,0,31.0,3.0,-0.54,29.843534062096946
5645,1,39.0,3.8,0.7,39.50881179099064
5646,0,34.0,3.2,0.44,34.207678710157104
5647,0,29.0,3.3,-0.4,27.650038935489906
5648,0,35.0,3.4,1.02,34.207678710157104
5649,0,36.0,2.5,-1.3,36.41346478420596
5650,0,29.5,3.3,0.14,29.843534062096946
5651,1,36.0,3.2,2.0,37.365151536881505
5652,1,28.0,3.6,-0.57,28.813945574957486
5653,0,31.0,3.2,-1.18,29.843534062096946
5654,0,38.0,2.2,1.93,38.59153295217082
5655,1,37.0,3.7,0.51,37.365151536881505
5656,0,26.0,3.3,-1.5,25.55400660018916
5657,0,37.0,2.6,-1.5,36.41346478420596
5658,0,29.0,3.0,-0.57,27.650038935489906
5659,1,33.0,3.5,-0.45,32.921753595657464
5660,0,31.0,2.2,0.14,29.843534062096946
5661,1,24.0,3.1,-1.55,24.76502944831482
5662,1,25.0,3.2,-1.6,24.76502944831482
5663,0,45.0,2.2,-0.81,45.23413352842084
5664,1,34.0,3.0,0.61,35.17017203352973
5665,0,31.5,3.2,0.04,32.017492169171646
5666,1,32.0,3.1,0.12,32.921753595657464
5667,0,42.0,2.7,0.68,43.19111506898679
5668,0,30.0,3.1,1.29,29.843534062096946
5669,0,39.0,2.7,-0.84,38.59153295217082
5670,1,31.0,2.8,-0.79,30.853478459995404
5671,1,40.0,3.1,1.44,41.67656281304559
5672,0,33.0,3.1,0.56,32.017492169171646
5673,0,35.0,2.6,0.17,34.207678710157104
5674,0,38.0,2.9,-0.79,38.59153295217082
5675,1,28.0,2.7,-1.08,28.813945574957486
5676,1,35.0,2.2,-0.3,35.17017203352973
5677,1,38.0,2.8,-0.91,39.50881179099064
5678,0,33.0,3.0,0.75,32.017492169171646
5679,0,34.0,3.3,1.02,34.207678710157104
5680,0,36.0,2.9,-1.77,36.41346478420596
5681,0,40.0,2.5,1.59,40.721656787614336
5682,0,37.0,3.2,0.44,36.41346478420596
5683,1,31.0,3.6,1.27,30.853478459995404
5684,1,40.0,3.4,1.05,41.67656281304559
5685,1,39.0,3.4,0.34,39.50881179099064
5686,1,39.0,2.9,0.02,39.50881179099064
5687,1,27.0,4.0,0.12,26.764884964683947
5688,1,34.0,3.1,-0.08,35.17017203352973
5689,0,35.0,2.7,0.58,34.207678710157104
5690,1,40.0,3.2,0.56,41.67656281304559
5691,0,36.0,2.9,0.63,36.41346478420596
5692,1,28.25,3.1,1.54,28.813945574957486
5693,0,34.5,3.2,-0.67,34.207678710157104
5694,0,36.0,2.6,-0.57,36.41346478420596
5695,0,39.0,2.5,0.88,38.59153295217082
5696,0,35.0,3.1,-0.15,34.207678710157104
5697,1,35.0,2.7,-0.5,35.17017203352973
5698,0,36.0,2.9,0.48,36.41346478420596
5699,0,31.5,3.3,-0.4,32.017492169171646
5700,0,36.0,3.0,-1.01,36.41346478420596
5701,0,37.0,3.0,0.58,36.41346478420596
5702,1,40.0,3.4,1.56,41.67656281304559
5703,0,31.0,3.3,0.51,29.843534062096946
5704,1,31.0,3.1,0.12,30.853478459995404
5705,1,31.0,2.9,-0.4,30.853478459995404
5706,1,29.0,3.3,-1.21,28.813945574957486
5707,0,37.0,2.6,-1.21,36.41346478420596
5708,0,38.0,2.2,-0.94,38.59153295217082
5709,1,35.0,3.1,-0.74,35.17017203352973
5710,1,35.0,2.8,-1.16,35.17017203352973
5711,1,35.0,3.2,-0.15,35.17017203352973
5712,1,29.75,3.7,-0.47,30.853478459995404
5713,1,27.0,3.1,-1.33,26.764884964683947
5714,1,34.0,3.3,0.12,35.17017203352973
5715,0,39.0,3.0,-1.06,38.59153295217082
5716,0,38.0,2.8,0.58,38.59153295217082
5717,0,33.0,3.1,-1.23,32.017492169171646
5718,0,39.0,2.7,-0.23,38.59153295217082
5719,0,45.0,2.9,1.32,45.23413352842084
5720,0,37.0,2.9,0.07,36.41346478420596
5721,0,39.0,2.4,-2.24,38.59153295217082
5722,1,39.0,2.5,-1.01,39.50881179099064
5723,0,36.0,2.7,0.29,36.41346478420596
5724,1,40.0,2.6,-0.62,41.67656281304559
5725,0,36.0,2.7,-1.79,36.41346478420596
5726,0,31.0,3.1,0.93,29.843534062096946
5727,0,32.0,3.2,0.83,32.017492169171646
5728,0,38.0,2.4,-0.79,38.59153295217082
5729,0,37.0,2.8,0.36,36.41346478420596
5730,1,41.0,2.9,0.61,41.67656281304559
5731,0,35.0,2.9,-0.3,34.207678710157104
5732,1,40.0,2.7,1.76,41.67656281304559
5733,1,33.0,2.3,0.36,32.921753595657464
5734,0,42.0,2.3,0.83,43.19111506898679
5735,1,41.0,3.5,0.58,41.67656281304559
5736,0,33.0,3.0,0.31,32.017492169171646
5737,1,37.0,3.0,0.46,37.365151536881505
