,race,LSAT,UGPA,ZFYA,uuid,fairScore
4963,0,37.0,2.5,-0.01,304763226587598986473372808070402913553,35.76900645844651
4964,0,32.5,2.6,0.49,70901434522661233768981135534177474547,30.8928681643817
4965,0,30.0,3.3,-1.06,101786103105138738048346078642289935634,28.675076064364358
4966,0,30.0,2.7,0.9,217560416149559585171168491883012617513,28.675076064364358
4967,0,27.0,2.8,0.99,207917230808432297874210877622748406607,24.439714201369704
4968,0,30.0,2.6,-0.9,256217764579214753204554623036312112802,28.675076064364358
4969,0,34.0,3.1,0.17,275510466574294375876871892625998082509,33.44821967157165
4970,0,26.5,2.9,-0.03,197330426135545236980859383625168583716,24.439714201369704
4971,0,39.0,2.6,0.87,228498095851466259979747364853296258703,38.01995256899238
4972,0,44.0,1.5,1.88,184502124383652151878977197592163586887,44.90267533799491
4973,0,37.0,2.8,0.38,267351282814345799564784493315204611761,35.76900645844651
4974,0,42.0,1.7,0.57,254842587218359825903169738074733533265,42.54048443290867
4975,0,33.0,2.7,1.2,135458414229032978011696439433276228891,30.8928681643817
4976,0,33.5,3.2,-0.52,312204620651534877750607730422346072190,33.44821967157165
4977,0,33.0,3.0,0.47,298395102655003394021443714910702407630,30.8928681643817
4978,0,32.75,2.4,0.47,275577524495535801248616424937583391833,30.8928681643817
4979,0,35.0,3.0,-0.8,316197432558909316596731729909269937138,33.44821967157165
4980,0,27.0,3.5,-0.17,335418214870301784402904923091382334331,24.439714201369704
4981,0,35.0,2.7,0.82,51898012226476449433587104305210215509,33.44821967157165
4982,3,24.0,2.4,-1.37,219923882186073606117771050392531336199,31.828807122732
4983,0,27.5,3.0,1.45,148458518673252742173329928153680174928,26.536393857324377
4984,0,29.5,2.9,-0.84,158668256361348759807663189152043779477,28.675076064364358
4985,0,39.0,2.8,-0.31,246153884450374884050640302933728491393,38.01995256899238
4986,0,34.0,3.1,1.73,229953322493303009860850338197259673981,33.44821967157165
4987,0,32.0,2.8,-0.38,234038253806587834950183716628645721075,30.8928681643817
4988,0,35.5,3.3,1.03,323031316982728133452933898020357966896,35.76900645844651
4989,0,40.0,2.5,-0.52,221091597432146459135848402882870733995,40.256554053108374
4990,0,34.0,2.6,0.25,286294007379359058725477681270399162001,33.44821967157165
4991,0,34.0,3.2,-0.03,223996608933837013352926383070624391200,33.44821967157165
4992,0,29.5,3.6,0.47,137510183872027664156714192392690126451,28.675076064364358
4993,0,41.0,2.5,0.33,109259787745305147169872643780323930659,40.256554053108374
4994,4,34.0,3.4,0.89,277126904567930605420422995648052943744,37.55821191462688
4995,3,28.0,3.2,-0.52,184889127073178371936922303820659673826,35.966785509708515
4996,0,33.0,3.2,1.1,43672633910752376251457529822758959241,30.8928681643817
4997,4,25.0,3.5,1.03,110064604917674891578578751528124388706,27.68557412107849
4998,0,24.0,3.1,-0.24,221345633268702647194044811979367689159,22.349462125824335
4999,0,30.0,3.2,-0.8,170238185959970105514629574790271462155,28.675076064364358
5000,4,28.0,3.1,-0.03,236879643950161039365184618483954712503,31.749863143979038
5001,0,37.0,2.7,2.09,233855239630544980218653545714544184684,35.76900645844651
5002,0,31.0,2.4,-0.31,240423052961120018474530649334635200218,28.675076064364358
5003,4,33.5,2.9,0.47,221728465399643959995664803482687729016,37.55821191462688
5004,0,35.0,3.2,-0.1,252633377437614584456220870640740481814,33.44821967157165
5005,0,37.0,2.3,-0.1,141213796595880732326652854717474647413,35.76900645844651
5006,0,31.0,2.6,-0.52,297874815119929637874887375683370488001,28.675076064364358
5007,0,37.0,3.0,1.17,321852817176823273340403637285377222119,35.76900645844651
5008,4,26.5,3.3,0.89,166800607993217748781578220442460223567,29.63242229135584
5009,0,36.0,3.7,1.58,72342427533542002699200952375298383517,35.76900645844651
5010,4,34.0,3.1,-0.73,321350777520552464889362249109179577759,37.55821191462688
5011,0,30.0,3.8,-0.52,26087976233322184321434845848694792393,28.675076064364358
5012,0,35.0,3.1,0.25,308283070602530321462629119037150235443,33.44821967157165
5013,0,39.0,2.5,-0.1,101556777378889530202636391210396112877,38.01995256899238
5014,0,36.0,2.7,0.75,297926281209655324482646264933284810068,35.76900645844651
5015,0,34.0,2.1,0.47,158527662384442014559900218939525590417,33.44821967157165
5016,0,30.25,3.4,2.09,150208887580442474179029154159172784345,28.675076064364358
5017,0,19.5,2.9,0.11,23453848553919749485402561237950572736,18.32036219322815
5018,0,33.0,2.6,-0.66,109024291421230508377206858240602395470,30.8928681643817
5019,0,34.0,3.0,-0.59,66359511097626680089105998719399598808,33.44821967157165
5020,0,31.5,2.6,0.47,69100580300124042443202911469199906930,30.8928681643817
5021,0,37.0,2.5,-0.8,25561537352534099799027440971856876683,35.76900645844651
5022,0,40.0,3.4,0.47,86134325438340457827176092012189684458,40.256554053108374
5023,0,36.0,2.7,0.33,138696875879460371335239288422882562935,35.76900645844651
5024,0,33.0,2.7,-0.03,266342319292737025612777980774640714186,30.8928681643817
5025,0,31.25,3.3,-0.73,118524658507746618228436444515611274536,30.8928681643817
5026,0,42.0,2.1,0.25,238948859507173657703075824264926098190,42.54048443290867
5027,0,34.0,2.9,0.33,260794145003491552432359673272850258167,33.44821967157165
5028,0,32.0,2.6,0.89,193460792069805071792334767602342336309,30.8928681643817
5029,0,28.0,3.5,0.61,120488370540523334192530893942174917736,26.536393857324377
5030,0,33.0,3.8,1.52,137265561626404040452065136604549740519,30.8928681643817
5031,3,25.0,2.5,-0.52,16103295080652515117854134634579164246,31.828807122732
5032,0,37.0,3.5,0.47,30981764603801519762565054431485818401,35.76900645844651
5033,0,40.0,2.7,0.75,100081743821602432765212264371778359546,40.256554053108374
5034,0,24.5,3.1,0.33,91750841537586129683476105406648097184,22.349462125824335
5035,0,40.0,2.1,-0.41,71451789905839137532165974162249100410,40.256554053108374
5036,0,35.0,3.1,-0.52,178433344988309152867880650642788724386,33.44821967157165
5037,4,30.0,2.9,-0.38,299499493250435110523863667555959471603,33.728710161580196
5038,0,31.0,3.0,-2.71,156129704753502192407418026645181588625,28.675076064364358
5039,0,31.0,3.3,-0.87,122431285145498998884856722268819474801,28.675076064364358
5040,0,34.0,3.0,-1.02,3666510577217960514682856456300169253,33.44821967157165
5041,4,33.0,3.3,0.96,140726993158407560382517738374983118688,35.71520290479173
5042,3,23.0,2.3,-0.03,258908627271378352367958524421429930230,29.723538788250025
5043,0,37.0,1.7,0.82,260702555424279607342050757461032619236,35.76900645844651
5044,0,36.0,2.6,0.47,243680163573320592481105900234923861256,35.76900645844651
5045,0,33.0,3.4,1.03,52854005251455970914895169846622166012,30.8928681643817
5046,0,33.0,3.0,-1.02,120052298307942031988406449023370331051,30.8928681643817
5047,0,37.0,2.9,0.39,120618811901883367126232167512898183507,35.76900645844651
5048,0,38.0,2.6,0.11,282605266573931404536368227438624785266,38.01995256899238
5049,0,32.0,2.8,-0.85,169383704300259195538934816562390900460,30.8928681643817
5050,4,21.25,3.2,0.11,174298696369050418399101712516065324017,25.68669307302773
5051,0,30.0,2.9,0.18,49692709059998895100093538266094784808,28.675076064364358
5052,0,36.0,2.5,0.75,246009873985079573113646767660994182662,35.76900645844651
5053,0,38.0,2.8,0.25,41304719667493381049395443943068335252,38.01995256899238
5054,0,32.0,4.0,-0.31,145291710879195422453418095402076511034,30.8928681643817
5055,0,35.0,2.8,-0.59,27486975948123652283881852331426022958,33.44821967157165
5056,0,37.0,2.9,-0.24,225085190209397602586067972640840694484,35.76900645844651
5057,0,37.0,3.2,0.68,197054382764834134347061452975745023583,35.76900645844651
5058,0,42.0,3.5,2.37,65252955654263551088024689835265196527,42.54048443290867
5059,0,24.0,2.9,-0.31,112840023478741341279519608797659359396,22.349462125824335
5060,0,37.0,2.6,0.75,51087757680551546979243959637045944871,35.76900645844651
5061,0,34.0,2.9,-0.73,217404724922083224795330053472293258720,33.44821967157165
5062,0,27.0,3.3,0.39,337568104128816066603114722788380910273,24.439714201369704
5063,0,34.0,2.9,-0.03,41725419127185701795744814251141696986,33.44821967157165
5064,0,33.0,3.1,-1.16,78234671505713828768665943961504215060,30.8928681643817
5065,0,32.0,3.0,1.1,220789777467152964577498982304314787505,30.8928681643817
5066,0,24.25,3.1,0.47,206034652793105392970473110750179839492,22.349462125824335
5067,0,37.0,2.8,-0.52,151506365390786070307722570875936136817,35.76900645844651
5068,0,32.0,3.2,-0.11,334655799526805570405519084973428597127,30.8928681643817
5069,0,33.0,2.9,-0.38,26458033578475892201110056642758844429,30.8928681643817
5070,0,31.0,3.5,1.21,211481415183800505011524700312088555332,28.675076064364358
5071,0,27.75,3.3,0.33,51999790743013605803634085624016809371,26.536393857324377
5072,0,38.0,2.9,0.68,169212397120790036067311510800081273009,38.01995256899238
5073,0,33.0,3.2,0.82,75185969464331859228684627153855772833,30.8928681643817
5074,0,35.0,3.1,-0.03,58885993230450269341995277168867261053,33.44821967157165
5075,0,32.0,3.2,-2.28,299936539696854107142284106711281185741,30.8928681643817
5076,0,38.0,2.7,-0.45,102360486550237345482458690177963938733,38.01995256899238
5077,0,37.5,2.8,-0.87,209966308776843180709826883092719792132,38.01995256899238
5078,0,27.5,2.6,-0.03,333235568821867880135268574185128125036,26.536393857324377
5079,0,40.0,2.5,1.38,52103059948321021551938439039424158422,40.256554053108374
5080,0,35.0,3.1,-0.38,89093399629144298682328047853016937010,33.44821967157165
5081,0,42.0,2.8,0.47,258692418374563213553078068026338529125,42.54048443290867
5082,4,28.0,2.1,-0.66,224702806527933252461586944034738092924,31.749863143979038
5083,0,33.0,3.3,0.11,76645620063633884018940189203780536938,30.8928681643817
5084,3,21.0,3.2,-1.09,125507943520251338225148225689789658446,27.492662830631318
5085,0,31.5,3.2,0.54,43651173071060742457530452073354301380,30.8928681643817
5086,3,21.0,2.8,-1.65,300138503447075903767835352212035189640,27.492662830631318
5087,0,33.0,3.3,-0.59,216319336125121514018857376891643251121,30.8928681643817
5088,0,30.0,3.2,0.54,174019786688558782345896807873062642742,28.675076064364358
5089,0,30.5,3.2,-0.52,294670226918714949847974975847854899847,28.675076064364358
5090,3,25.5,2.4,-0.8,123770766868612987448438946337625083604,33.843857259243514
5091,0,31.5,3.1,-1.02,280554131270586522990163549334289466298,30.8928681643817
5092,0,35.0,2.8,2.09,277537011416095218863929499865286007568,33.44821967157165
5093,4,34.0,2.9,-0.24,153458720398444725495104147150688202824,37.55821191462688
5094,3,32.0,3.0,-0.45,184804761463478470689130072842299344195,40.211269609453346
5095,0,32.0,3.0,0.39,123725285584124374216066019867366448903,30.8928681643817
5096,0,32.0,2.6,-0.59,291877583721474968904382184733310244094,30.8928681643817
5097,0,27.5,3.5,0.25,309715620814206100342192874879548738824,26.536393857324377
5098,0,32.0,2.7,-0.24,77822143783968993083228538436518935379,30.8928681643817
5099,0,29.0,2.5,0.55,52471533483397282594279437502332845097,26.536393857324377
5100,0,26.5,3.4,0.25,161785279179787598978915439423160620669,24.439714201369704
5101,0,37.0,2.3,-0.59,77368274301177056879919197295969489000,35.76900645844651
5102,0,36.0,2.6,1.38,17642203574216064096010889476884517147,35.76900645844651
5103,0,31.0,3.1,1.87,24104745973238196095093826772397149654,28.675076064364358
5104,0,38.0,2.8,-0.17,80004068372292541544124655822435698432,38.01995256899238
5105,0,33.0,2.7,1.59,193560468789622670843258069680401385633,30.8928681643817
5106,0,38.0,2.3,0.47,173306574512329044426859723652000828607,38.01995256899238
5107,0,27.0,3.4,-0.1,30702675041157613588024077791685790701,24.439714201369704
5108,6,37.0,2.6,-0.66,202443106413023173298001361402555273385,37.529717280995825
5109,0,38.0,2.8,1.45,292472869010079856971627454847967786581,38.01995256899238
5110,0,39.0,2.5,-0.31,295133137913210009355422302108528568411,38.01995256899238
5111,0,34.0,3.1,0.39,127833849512582210614788322140581399518,33.44821967157165
5112,0,37.0,3.0,1.59,224087575753634383311864362130628474295,35.76900645844651
5113,0,33.5,2.7,0.18,17605003855093019627704874669261566500,33.44821967157165
5114,0,35.5,1.9,-0.73,52382905710080971080870471067300463156,35.76900645844651
5115,0,34.0,3.0,0.04,129643980308666350625010506092157665225,33.44821967157165
5116,0,32.0,2.5,-0.56,231235092024925132190398154844144564272,30.8928681643817
5117,4,40.0,2.7,1.03,162853238448110424493556712666470292916,43.31500204189183
5118,0,34.0,2.9,-0.38,54793293595097085358394925902652715431,33.44821967157165
5119,0,31.0,2.6,1.73,160178783971484102818603342197040356672,28.675076064364358
5120,0,35.0,3.3,-0.03,107030915106418408217454034476447378757,33.44821967157165
5121,0,34.0,2.9,0.33,298517980518720801549513268251419105125,33.44821967157165
5122,6,30.5,3.1,-0.8,80716076661339903789284571308305418578,31.746043594396564
5123,0,34.0,3.2,1.17,298163395124901271865426197518737728246,33.44821967157165
5124,0,23.0,3.3,-0.1,137865316096853766265498960772063139985,20.34133172086526
5125,0,38.0,2.1,-1.3,206464634951494247567014789504320703201,38.01995256899238
5126,0,33.0,3.1,0.47,230700491978844338239263340207731448287,30.8928681643817
5127,0,24.25,2.7,1.57,313439237293133873370361545288589358657,22.349462125824335
5128,0,28.0,2.2,-0.66,258282257580814787732765743524947269908,26.536393857324377
5129,0,33.0,3.6,0.89,98250044083858804342593049856138957828,30.8928681643817
5130,0,39.0,2.6,0.33,121196782250525108433045477877084295551,38.01995256899238
5131,0,34.0,3.4,1.73,61133724525025043324356190719530960976,33.44821967157165
5132,0,36.0,3.6,1.1,50999777003041038995141320386451767325,35.76900645844651
5133,7,31.5,3.3,-0.38,273697134986840318466825586021877220755,37.0
5134,3,24.0,2.4,-1.02,245351289998140374439430694873464517822,31.828807122732
5135,0,35.0,2.8,2.02,10293853645084560231508455171224949332,33.44821967157165
5136,0,37.0,2.4,1.66,94845262511769621705957947039020749755,35.76900645844651
5137,0,34.0,2.5,0.25,240864490921377619096352343124984035145,33.44821967157165
5138,0,36.0,2.4,0.04,315580641152965609153240336396734947587,35.76900645844651
5139,0,37.0,2.6,0.18,316215876639173606746137396417794778843,35.76900645844651
5140,0,35.0,3.3,1.52,28957710474340630299380205933376746290,33.44821967157165
5141,0,32.5,3.4,1.81,151436797753130301506998374231871452288,30.8928681643817
5142,0,33.0,3.3,0.33,279361869386387935377040938110227197988,30.8928681643817
5143,0,24.0,3.1,-0.66,134957752560139704868842056086239863223,22.349462125824335
5144,0,35.0,3.4,2.58,72602056619678560305248085142322911385,33.44821967157165
5145,0,34.0,3.1,-0.1,321603714075521085135841482255578632278,33.44821967157165
5146,4,30.0,3.1,-0.03,174772757550528872540013184102708397768,33.728710161580196
5147,0,35.0,3.0,0.39,183439231219185392336988140292401982891,33.44821967157165
5148,0,26.5,3.4,-0.52,316843775504132496276609433461726619426,24.439714201369704
5149,0,30.0,3.2,0.75,229673454077396188708202370554482403520,28.675076064364358
5150,0,34.0,2.3,-0.17,337304898511673921064107746128022005809,33.44821967157165
5151,4,37.0,2.4,-0.94,121897999004371392975442208594024088086,39.410068892239416
5152,0,30.0,3.5,0.11,227209110932605339205981923598640499128,28.675076064364358
5153,2,29.0,2.4,-0.87,164857913094935192901038535264451988025,28.64603402853676
5154,0,34.0,2.7,0.39,225940313578663769886863253110709701822,33.44821967157165
5155,0,31.5,3.0,-0.17,219281373952781405663396459585635826991,30.8928681643817
5156,0,37.0,3.7,0.96,284303367288096719482042143543573940197,35.76900645844651
5157,0,32.0,3.1,1.38,59462041238616637816106282629493516204,30.8928681643817
5158,0,37.0,2.9,-0.38,326762540234872604662853859189173254797,35.76900645844651
5159,4,30.0,2.8,-0.66,227769276765104571119411446281297493078,33.728710161580196
5160,0,34.5,2.5,0.75,160293074385317912200669275543313387331,33.44821967157165
5161,0,35.0,3.3,0.04,255703740894659726556732676353760815756,33.44821967157165
5162,0,32.0,2.5,0.61,212867333127417077322605875016909217682,30.8928681643817
5163,0,31.0,3.2,0.75,56715808919244678294032059572599692540,28.675076064364358
5164,0,34.0,2.9,-0.87,294241034982321198286257813141717386014,33.44821967157165
5165,3,26.0,2.3,-1.58,173986534287847790272847097673249796661,33.843857259243514
5166,0,34.0,3.3,-0.17,208514505606613480797976033320525749018,33.44821967157165
5167,0,31.0,2.4,0.89,298865261959159090966679431469331968143,28.675076064364358
5168,0,35.0,2.9,0.11,129854064275282363768389589220211616810,33.44821967157165
5169,0,36.0,3.0,0.33,202022922045127722884267255405081983636,35.76900645844651
5170,0,35.0,2.7,-1.58,22985508773893609985263600822627312273,33.44821967157165
5171,0,32.0,2.7,0.25,106347150052858542046809496635238369507,30.8928681643817
5172,0,34.0,2.1,-0.8,83457084383467426381584174783746868314,33.44821967157165
5173,0,33.0,3.0,0.47,188666551119784302623510500404638037396,30.8928681643817
5174,0,30.0,2.9,0.61,264551747964386323839059240467362334918,28.675076064364358
5175,0,36.0,2.9,-0.03,92522885958703465124550843045571469583,35.76900645844651
5176,0,30.0,3.5,1.17,231978685304212209069427272165467939086,28.675076064364358
5177,0,33.0,3.3,-0.59,33750351679768828929262327735188171730,30.8928681643817
